,count
2020-01-01,2788
2020-01-02,4634
2020-01-03,5102
2020-01-04,4118
2020-01-05,3488
2020-01-06,5110
2020-01-07,5541
2020-01-08,5384
2020-01-09,5781
2020-01-10,5913
2020-01-11,4163
2020-01-12,3841
2020-01-13,4948
2020-01-14,5723
2020-01-15,6027
2020-01-16,5790
2020-01-17,6412
2020-01-18,4582
2020-01-19,3823
2020-01-20,5940
2020-01-21,5970
2020-01-22,5869
2020-01-23,5815
2020-01-24,6255
2020-01-25,4360
2020-01-26,4342
2020-01-27,5744
2020-01-28,5872
2020-01-29,5948
2020-01-30,4275
2020-01-31,3224
2020-02-01,2353
2020-02-02,2168
2020-02-03,2727
2020-02-04,2908
2020-02-05,2781
2020-02-06,2842
2020-02-07,3108
2020-02-08,2364
2020-02-09,1688
2020-02-10,2665
2020-02-11,2696
2020-02-12,2734
2020-02-13,2841
2020-02-14,2975
2020-02-15,2091
2020-02-16,1895
2020-02-17,2658
2020-02-18,2632
2020-02-19,2594
2020-02-20,2733
2020-02-21,2810
2020-02-22,2361
2020-02-23,1948
2020-02-24,2580
2020-02-25,2668
2020-02-26,2620
2020-02-27,2782
2020-02-28,2812
2020-02-29,2154
2020-03-01,2012
2020-03-02,2638
2020-03-03,2496
2020-03-04,2601
2020-03-05,2640
2020-03-06,2819
2020-03-07,2123
2020-03-08,1920
2020-03-09,2435
2020-03-10,2496
2020-03-11,2473
2020-03-12,2569
2020-03-13,2248
2020-03-14,1693
2020-03-15,1364
2020-03-16,1839
2020-03-17,1175
2020-03-18,1768
2020-03-19,1834
2020-03-20,1859
2020-03-21,1438
2020-03-22,1368
2020-03-23,1603
2020-03-24,1703
2020-03-25,1643
2020-03-26,1688
2020-03-27,1824
2020-03-28,838
2020-03-29,473
2020-03-30,1031
2020-03-31,948
2020-04-01,989
2020-04-02,1056
2020-04-03,1140
2020-04-04,822
2020-04-05,550
2020-04-06,1036
2020-04-07,1082
2020-04-08,998
2020-04-09,1090
2020-04-10,937
2020-04-11,768
2020-04-12,431
2020-04-13,526
2020-04-14,1116
2020-04-15,1141
2020-04-16,1187
2020-04-17,1191
2020-04-18,770
2020-04-19,546
2020-04-20,1148
2020-04-21,1071
2020-04-22,1168
2020-04-23,1194
2020-04-24,1149
2020-04-25,775
2020-04-26,530
2020-04-27,1147
2020-04-28,1105
2020-04-29,1148
2020-04-30,1142
2020-05-01,1218
2020-05-02,844
2020-05-03,531
2020-05-04,631
2020-05-05,1326
2020-05-06,1279
2020-05-07,1366
2020-05-08,1498
2020-05-09,1021
2020-05-10,755
2020-05-11,1358
2020-05-12,1567
2020-05-13,1454
2020-05-14,1528
2020-05-15,1573
2020-05-16,1158
2020-05-17,874
2020-05-18,1800
2020-05-19,1631
2020-05-20,1777
2020-05-21,1794
2020-05-22,1866
2020-05-23,1490
2020-05-24,1119
2020-05-25,1853
2020-05-26,1819
2020-05-27,1890
2020-05-28,1885
2020-05-29,1984
2020-05-30,1497
2020-05-31,1117
2020-06-01,1135
2020-06-02,1949
2020-06-03,1978
2020-06-04,1885
2020-06-05,1999
2020-06-06,1571
2020-06-07,1223
2020-06-08,2061
2020-06-09,2009
2020-06-10,1979
2020-06-11,1967
2020-06-12,2205
2020-06-13,1893
2020-06-14,1538
2020-06-15,1964
2020-06-16,2004
2020-06-17,2124
2020-06-18,2064
2020-06-19,2296
2020-06-20,1950
2020-06-21,1616
2020-06-22,1911
2020-06-23,2028
2020-06-24,2075
2020-06-25,2185
2020-06-26,2181
2020-06-27,1796
2020-06-28,1601
