,count
2020-01-01,7108
2020-01-02,12756
2020-01-03,13576
2020-01-04,10671
2020-01-05,8596
2020-01-06,11994
2020-01-07,12197
2020-01-08,12874
2020-01-09,12562
2020-01-10,13692
2020-01-11,10899
2020-01-12,9568
2020-01-13,10666
2020-01-14,13450
2020-01-15,13337
2020-01-16,13495
2020-01-17,14605
2020-01-18,11462
2020-01-19,9075
2020-01-20,12856
2020-01-21,13441
2020-01-22,13480
2020-01-23,13686
2020-01-24,14468
2020-01-25,11193
2020-01-26,9514
2020-01-27,12463
2020-01-28,12622
2020-01-29,13005
2020-01-30,13147
2020-01-31,14584
2020-02-01,12532
2020-02-02,9143
2020-02-03,12845
2020-02-04,13257
2020-02-05,13477
2020-02-06,13859
2020-02-07,14480
2020-02-08,10121
2020-02-09,7598
2020-02-10,12331
2020-02-11,12687
2020-02-12,13598
2020-02-13,13877
2020-02-14,14718
2020-02-15,10216
2020-02-16,8159
2020-02-17,12769
2020-02-18,13663
2020-02-19,13749
2020-02-20,14077
2020-02-21,14407
2020-02-22,11117
2020-02-23,9630
2020-02-24,12844
2020-02-25,13270
2020-02-26,13226
2020-02-27,14199
2020-02-28,14791
2020-02-29,8763
2020-03-01,10716
2020-03-02,13114
2020-03-03,13750
2020-03-04,13737
2020-03-05,14288
2020-03-06,15113
2020-03-07,11580
2020-03-08,10431
2020-03-09,12812
2020-03-10,13126
2020-03-11,13156
2020-03-12,13127
2020-03-13,12741
2020-03-14,8784
2020-03-15,6742
2020-03-16,9687
2020-03-17,4895
2020-03-18,9299
2020-03-19,9771
2020-03-20,9865
2020-03-21,6913
2020-03-22,5697
2020-03-23,8181
2020-03-24,8608
2020-03-25,7846
2020-03-26,8030
2020-03-27,8629
2020-03-28,3963
2020-03-29,2429
2020-03-30,5249
2020-03-31,5195
2020-04-01,5143
2020-04-02,5292
2020-04-03,5490
2020-04-04,3560
2020-04-05,2507
2020-04-06,5103
2020-04-07,5586
2020-04-08,5144
2020-04-09,5492
2020-04-10,4624
2020-04-11,3476
2020-04-12,1957
2020-04-13,2548
2020-04-14,5246
2020-04-15,5566
2020-04-16,5630
2020-04-17,5695
2020-04-18,3805
2020-04-19,2656
2020-04-20,5545
2020-04-21,5803
2020-04-22,5796
2020-04-23,5974
2020-04-24,6046
2020-04-25,3909
2020-04-26,2806
2020-04-27,5730
2020-04-28,5653
2020-04-29,5745
2020-04-30,6013
2020-05-01,6094
2020-05-02,3874
2020-05-03,2706
2020-05-04,3001
2020-05-05,6254
2020-05-06,6460
2020-05-07,6511
2020-05-08,6882
2020-05-09,4435
2020-05-10,3309
2020-05-11,6343
2020-05-12,6637
2020-05-13,6788
2020-05-14,7007
2020-05-15,7263
2020-05-16,4978
2020-05-17,3823
2020-05-18,8153
2020-05-19,8640
2020-05-20,8601
2020-05-21,9009
2020-05-22,8895
2020-05-23,6450
2020-05-24,4908
2020-05-25,8637
2020-05-26,8968
2020-05-27,9133
2020-05-28,9495
2020-05-29,9613
2020-05-30,6805
2020-05-31,4816
2020-06-01,5107
2020-06-02,9088
2020-06-03,9263
2020-06-04,9993
2020-06-05,10108
2020-06-06,7438
2020-06-07,5625
2020-06-08,10003
2020-06-09,10147
2020-06-10,10402
2020-06-11,10999
2020-06-12,11493
2020-06-13,4595
2020-06-14,6894
2020-06-15,10315
2020-06-16,10738
2020-06-17,11016
2020-06-18,11378
2020-06-19,12112
2020-06-20,9292
2020-06-21,6998
2020-06-22,10513
2020-06-23,11309
2020-06-24,11260
2020-06-25,11837
2020-06-26,12470
2020-06-27,9563
2020-06-28,6888
2020-06-29,11610
2020-06-30,11853
2020-07-01,12387
2020-07-02,12963
2020-07-03,13962
2020-07-04,10500
2020-07-05,8243
2020-07-06,12959
2020-07-07,12583
2020-07-08,12974
2020-07-09,13567
2020-07-10,14454
2020-07-11,11654
2020-07-12,9757
2020-07-13,13186
2020-07-14,13310
2020-07-15,13675
2020-07-16,13946
2020-07-17,14838
2020-07-18,11857
2020-07-19,10245
2020-07-20,13693
2020-07-21,13781
2020-07-22,13783
2020-07-23,14093
2020-07-24,15011
2020-07-25,12358
2020-07-26,10237
2020-07-27,13659
2020-07-28,13754
2020-07-29,14225
