,count
2020-01-01,956
2020-01-02,1591
2020-01-03,1785
2020-01-04,1407
2020-01-05,1082
2020-01-06,2248
2020-01-07,2364
2020-01-08,2340
2020-01-09,2330
2020-01-10,2525
2020-01-11,1662
2020-01-12,1217
2020-01-13,2218
2020-01-14,2364
2020-01-15,2467
2020-01-16,2515
2020-01-17,2496
2020-01-18,1697
2020-01-19,1244
2020-01-20,2431
2020-01-21,2520
2020-01-22,2554
2020-01-23,2548
2020-01-24,2553
2020-01-25,1644
2020-01-26,1338
2020-01-27,2346
2020-01-28,2426
2020-01-29,2555
2020-01-30,2528
2020-01-31,2491
2020-02-01,1558
2020-02-02,1511
2020-02-03,2502
2020-02-04,2506
2020-02-05,2713
2020-02-06,2569
2020-02-07,2715
2020-02-08,1542
2020-02-09,1239
2020-02-10,2420
2020-02-11,2271
2020-02-12,2493
2020-02-13,2620
2020-02-14,2661
2020-02-15,1471
2020-02-16,1240
2020-02-17,2325
2020-02-18,2389
2020-02-19,2342
2020-02-20,2356
2020-02-21,2335
2020-02-22,1612
2020-02-23,1268
2020-02-24,2416
2020-02-25,2561
2020-02-26,2538
2020-02-27,2622
2020-02-28,2613
2020-02-29,1383
2020-03-01,1482
2020-03-02,2485
2020-03-03,2566
2020-03-04,2593
2020-03-05,2732
2020-03-06,2654
2020-03-07,1646
2020-03-08,1501
2020-03-09,2344
2020-03-10,2435
2020-03-11,2406
2020-03-12,2460
2020-03-13,1982
2020-03-14,1060
2020-03-15,834
2020-03-16,1345
2020-03-17,661
2020-03-18,1554
2020-03-19,1522
2020-03-20,1616
2020-03-21,877
2020-03-22,818
2020-03-23,1461
2020-03-24,1414
2020-03-25,1466
2020-03-26,1440
2020-03-27,1491
2020-03-28,465
2020-03-29,255
2020-03-30,642
2020-03-31,584
2020-04-01,629
2020-04-02,647
2020-04-03,718
2020-04-04,392
2020-04-05,264
2020-04-06,654
2020-04-07,731
2020-04-08,688
2020-04-09,664
2020-04-10,529
2020-04-11,341
2020-04-12,205
2020-04-13,264
2020-04-14,696
2020-04-15,667
2020-04-16,714
2020-04-17,735
2020-04-18,378
2020-04-19,248
2020-04-20,730
2020-04-21,732
2020-04-22,755
2020-04-23,763
2020-04-24,790
2020-04-25,399
2020-04-26,248
2020-04-27,819
2020-04-28,854
2020-04-29,789
2020-04-30,829
2020-05-01,891
2020-05-02,443
2020-05-03,300
2020-05-04,336
2020-05-05,849
2020-05-06,858
2020-05-07,897
2020-05-08,871
2020-05-09,551
2020-05-10,341
2020-05-11,884
2020-05-12,928
2020-05-13,926
2020-05-14,968
2020-05-15,1031
2020-05-16,588
2020-05-17,420
2020-05-18,1245
2020-05-19,1286
2020-05-20,1299
2020-05-21,1336
2020-05-22,1374
2020-05-23,816
2020-05-24,615
2020-05-25,1392
2020-05-26,1380
2020-05-27,1443
2020-05-28,1396
2020-05-29,1472
2020-05-30,922
2020-05-31,699
2020-06-01,698
2020-06-02,1391
2020-06-03,1579
2020-06-04,1531
2020-06-05,1553
2020-06-06,969
2020-06-07,684
2020-06-08,1561
2020-06-09,1689
2020-06-10,1768
2020-06-11,1689
2020-06-12,1743
2020-06-13,1193
2020-06-14,1002
2020-06-15,1588
2020-06-16,1738
2020-06-17,1689
2020-06-18,1712
2020-06-19,1745
2020-06-20,1254
2020-06-21,1082
2020-06-22,1680
2020-06-23,1713
2020-06-24,1772
2020-06-25,1763
2020-06-26,1856
2020-06-27,1259
2020-06-28,1077
2020-06-29,1803
2020-06-30,1855
2020-07-01,1812
2020-07-02,1899
2020-07-03,2016
2020-07-04,1384
2020-07-05,1058
2020-07-06,1755
2020-07-07,1724
2020-07-08,1782
2020-07-09,1841
2020-07-10,2020
2020-07-11,1472
