,count
2020-01-01,9167
2020-01-02,13451
2020-01-03,14997
2020-01-04,11666
2020-01-05,10397
2020-01-06,14055
2020-01-07,13921
2020-01-08,14368
2020-01-09,14852
2020-01-10,15012
2020-01-11,11297
2020-01-12,11330
2020-01-13,12845
2020-01-14,14812
2020-01-15,14879
2020-01-16,14846
2020-01-17,15775
2020-01-18,12261
2020-01-19,9863
2020-01-20,15058
2020-01-21,14951
2020-01-22,14848
2020-01-23,14940
2020-01-24,15712
2020-01-25,12476
2020-01-26,11584
2020-01-27,14864
2020-01-28,14830
2020-01-29,14691
2020-01-30,15173
2020-01-31,15995
2020-02-01,11816
2020-02-02,11249
2020-02-03,14572
2020-02-04,14822
2020-02-05,15025
2020-02-06,15176
2020-02-07,15927
2020-02-08,11333
2020-02-09,9074
2020-02-10,14418
2020-02-11,14563
2020-02-12,15566
2020-02-13,15757
2020-02-14,16093
2020-02-15,10023
2020-02-16,9871
2020-02-17,15243
2020-02-18,15382
2020-02-19,15388
2020-02-20,16202
2020-02-21,16374
2020-02-22,12169
2020-02-23,11470
2020-02-24,14822
2020-02-25,14670
2020-02-26,15253
2020-02-27,15602
2020-02-28,16250
2020-02-29,10458
2020-03-01,12227
2020-03-02,15113
2020-03-03,15141
2020-03-04,15386
2020-03-05,15677
2020-03-06,15808
2020-03-07,11729
2020-03-08,11388
2020-03-09,14457
2020-03-10,14678
2020-03-11,14781
2020-03-12,14852
2020-03-13,13251
2020-03-14,8722
2020-03-15,8609
2020-03-16,10969
2020-03-17,6851
2020-03-18,10484
2020-03-19,10552
2020-03-20,10851
2020-03-21,7152
2020-03-22,8869
2020-03-23,9615
2020-03-24,9860
2020-03-25,9322
2020-03-26,9692
2020-03-27,10582
2020-03-28,3727
2020-03-29,2056
2020-03-30,5337
2020-03-31,5057
2020-04-01,5177
2020-04-02,5155
2020-04-03,5402
2020-04-04,2936
2020-04-05,2008
2020-04-06,5217
2020-04-07,5362
2020-04-08,5259
2020-04-09,5039
2020-04-10,4084
2020-04-11,2328
2020-04-12,1344
2020-04-13,1886
2020-04-14,5255
2020-04-15,5346
2020-04-16,5509
2020-04-17,5435
2020-04-18,2631
2020-04-19,1688
2020-04-20,5284
2020-04-21,5266
2020-04-22,5404
2020-04-23,5671
2020-04-24,5547
2020-04-25,2700
2020-04-26,1912
2020-04-27,5490
2020-04-28,5439
2020-04-29,5607
2020-04-30,5689
2020-05-01,5508
2020-05-02,2573
2020-05-03,1647
2020-05-04,2243
2020-05-05,6007
2020-05-06,6155
2020-05-07,6271
2020-05-08,6151
2020-05-09,3000
2020-05-10,2162
2020-05-11,6127
2020-05-12,6468
2020-05-13,6516
2020-05-14,6531
2020-05-15,6453
2020-05-16,3306
2020-05-17,2646
2020-05-18,7813
2020-05-19,8056
2020-05-20,8212
2020-05-21,8328
2020-05-22,8327
2020-05-23,4841
2020-05-24,3593
2020-05-25,8567
2020-05-26,8980
2020-05-27,9058
2020-05-28,9352
2020-05-29,9534
2020-05-30,5150
2020-05-31,3572
2020-06-01,4307
2020-06-02,9431
2020-06-03,9393
2020-06-04,9942
2020-06-05,10167
2020-06-06,6408
2020-06-07,5592
2020-06-08,12272
2020-06-09,12256
2020-06-10,12219
2020-06-11,12158
2020-06-12,12868
2020-06-13,10963
2020-06-14,10793
2020-06-15,11982
2020-06-16,12068
2020-06-17,12521
2020-06-18,12947
2020-06-19,13597
2020-06-20,10092
2020-06-21,11666
2020-06-22,11525
2020-06-23,11904
2020-06-24,12920
2020-06-25,13924
2020-06-26,13560
2020-06-27,10879
2020-06-28,11361
2020-06-29,13066
2020-06-30,13084
2020-07-01,13513
2020-07-02,14497
2020-07-03,14525
2020-07-04,12300
2020-07-05,11995
2020-07-06,13938
2020-07-07,13865
2020-07-08,14106
2020-07-09,14598
2020-07-10,15768
2020-07-11,13455
2020-07-12,12742
2020-07-13,13922
2020-07-14,14164
2020-07-15,14702
2020-07-16,15537
2020-07-17,15810
2020-07-18,13026
2020-07-19,14622
2020-07-20,14743
2020-07-21,15165
2020-07-22,14747
2020-07-23,14908
2020-07-24,15344
2020-07-25,13175
2020-07-26,12540
2020-07-27,15966
2020-07-28,16547
2020-07-29,14752
2020-07-30,15462
2020-07-31,16051
2020-08-01,14150
2020-08-02,12716
2020-08-03,13669
2020-08-04,14436
2020-08-05,14672
2020-08-06,15040
2020-08-07,15835
2020-08-08,14866
2020-08-09,14932
2020-08-10,14807
2020-08-11,15198
2020-08-12,15756
2020-08-13,14381
2020-08-14,15457
2020-08-15,12877
2020-08-16,11463
2020-08-17,13919
2020-08-18,14757
2020-08-19,14183
2020-08-20,12940
2020-08-21,15476
2020-08-22,13094
2020-08-23,12793
2020-08-24,13226
2020-08-25,13259
2020-08-26,14783
2020-08-27,14114
2020-08-28,15388
2020-08-29,12956
2020-08-30,13012
2020-08-31,13464
2020-09-01,13482
2020-09-02,13603
2020-09-03,14227
2020-09-04,14929
2020-09-05,12761
2020-09-06,12100
2020-09-07,13331
2020-09-08,13410
2020-09-09,13769
2020-09-10,14174
2020-09-11,14970
2020-09-12,12851
2020-09-13,12026
2020-09-14,13188
2020-09-15,13830
2020-09-16,13852
2020-09-17,14232
2020-09-18,15366
2020-09-19,12966
2020-09-20,13812
2020-09-21,13337
2020-09-22,13522
2020-09-23,13732
2020-09-24,13835
2020-09-25,14593
2020-09-26,12228
2020-09-27,11902
2020-09-28,13092
2020-09-29,13449
2020-09-30,13305
2020-10-01,13466
2020-10-02,14129
2020-10-03,11888
2020-10-04,10026
2020-10-05,12888
2020-10-06,12989
2020-10-07,12258
2020-10-08,12884
2020-10-09,13796
2020-10-10,10896
2020-10-11,10776
2020-10-12,12371
2020-10-13,11954
2020-10-14,12855
2020-10-15,13182
2020-10-16,13501
2020-10-17,10242
2020-10-18,9452
2020-10-19,12590
2020-10-20,13091
2020-10-21,14942
2020-10-22,9499
2020-10-23,9519
2020-10-24,4296
2020-10-25,2901
2020-10-26,3489
2020-10-27,8901
2020-10-28,8925
2020-10-29,9045
2020-10-30,9131
2020-10-31,4633
2020-11-01,3553
2020-11-02,9623
2020-11-03,9980
2020-11-04,10180
2020-11-05,10204
2020-11-06,10294
2020-11-07,5394
2020-11-08,4062
2020-11-09,9988
2020-11-10,10284
2020-11-11,10489
2020-11-12,10679
2020-11-13,10786
2020-11-14,5510
2020-11-15,4598
2020-11-16,10437
2020-11-17,10510
2020-11-18,10546
2020-11-19,10949
2020-11-20,11225
2020-11-21,5840
2020-11-22,4722
2020-11-23,10554
2020-11-24,10673
2020-11-25,11029
2020-11-26,11295
2020-11-27,11346
2020-11-28,6231
2020-11-29,5055
2020-11-30,10954
2020-12-01,12774
2020-12-02,13254
2020-12-03,13583
2020-12-04,14550
2020-12-05,10937
2020-12-06,10603
2020-12-07,13148
2020-12-08,13357
2020-12-09,13393
2020-12-10,13920
2020-12-11,14658
2020-12-12,11768
2020-12-13,9584
2020-12-14,13411
2020-12-15,13564
2020-12-16,13741
2020-12-17,14490
2020-12-18,14967
2020-12-19,11632
2020-12-20,11065
2020-12-21,14465
2020-12-22,14327
2020-12-23,13790
2020-12-24,8876
2020-12-25,3938
2020-12-26,5969
2020-12-27,7127
2020-12-28,8086
2020-12-29,9599
2020-12-30,11231
2020-12-31,7361
2021-01-01,3182
2021-01-02,4685
2021-01-03,4303
2021-01-04,8561
2021-01-05,8785
2021-01-06,9222
2021-01-07,8612
2021-01-08,9196
2021-01-09,4542
2021-01-10,3503
2021-01-11,8017
2021-01-12,7553
2021-01-13,7872
2021-01-14,7798
2021-01-15,7924
2021-01-16,4043
2021-01-17,2875
2021-01-18,7766
2021-01-19,7866
2021-01-20,7768
2021-01-21,8245
2021-01-22,8358
2021-01-23,4264
2021-01-24,3053
2021-01-25,8358
2021-01-26,8014
