,count
2020-01-01,644
2020-01-02,1385
2020-01-03,1495
2020-01-04,1009
2020-01-05,799
2020-01-06,2105
2020-01-07,2160
2020-01-08,2240
2020-01-09,2333
2020-01-10,2316
2020-01-11,1096
2020-01-12,939
2020-01-13,2123
2020-01-14,2350
2020-01-15,2429
2020-01-16,2422
2020-01-17,2388
2020-01-18,1368
2020-01-19,947
2020-01-20,2549
2020-01-21,2416
2020-01-22,2403
2020-01-23,2547
2020-01-24,2393
2020-01-25,1199
2020-01-26,949
2020-01-27,2388
2020-01-28,2430
2020-01-29,2542
2020-01-30,2390
2020-01-31,2279
2020-02-01,1109
2020-02-02,1149
2020-02-03,2341
2020-02-04,2455
2020-02-05,2540
2020-02-06,2504
2020-02-07,2417
2020-02-08,1151
2020-02-09,934
2020-02-10,2402
2020-02-11,2487
2020-02-12,2470
2020-02-13,2473
2020-02-14,2519
2020-02-15,976
2020-02-16,958
2020-02-17,2420
2020-02-18,2436
2020-02-19,2397
2020-02-20,2322
2020-02-21,2222
2020-02-22,1176
2020-02-23,933
2020-02-24,2363
2020-02-25,2504
2020-02-26,2421
2020-02-27,2614
2020-02-28,2497
2020-02-29,1040
2020-03-01,1044
2020-03-02,2490
2020-03-03,2546
2020-03-04,2516
2020-03-05,2477
2020-03-06,2512
2020-03-07,1128
2020-03-08,1079
2020-03-09,2401
2020-03-10,2404
2020-03-11,2306
2020-03-12,2195
2020-03-13,1691
2020-03-14,757
2020-03-15,550
2020-03-16,1010
2020-03-17,398
2020-03-18,1172
2020-03-19,1108
2020-03-20,1202
2020-03-21,625
2020-03-22,528
2020-03-23,1104
2020-03-24,1052
2020-03-25,1002
2020-03-26,1022
2020-03-27,1092
2020-03-28,311
2020-03-29,171
2020-03-30,513
2020-03-31,432
2020-04-01,419
2020-04-02,416
2020-04-03,447
2020-04-04,291
2020-04-05,202
2020-04-06,477
2020-04-07,498
2020-04-08,461
2020-04-09,464
2020-04-10,365
2020-04-11,202
2020-04-12,150
2020-04-13,166
2020-04-14,483
2020-04-15,453
2020-04-16,522
2020-04-17,519
2020-04-18,279
2020-04-19,192
2020-04-20,513
2020-04-21,518
2020-04-22,521
2020-04-23,535
2020-04-24,532
2020-04-25,292
2020-04-26,225
2020-04-27,525
2020-04-28,529
2020-04-29,604
2020-04-30,595
2020-05-01,639
2020-05-02,285
2020-05-03,200
2020-05-04,249
2020-05-05,622
2020-05-06,619
2020-05-07,600
2020-05-08,625
2020-05-09,287
2020-05-10,243
2020-05-11,653
2020-05-12,688
2020-05-13,779
2020-05-14,745
2020-05-15,750
2020-05-16,415
2020-05-17,272
2020-05-18,1000
2020-05-19,1055
2020-05-20,938
2020-05-21,956
2020-05-22,1060
2020-05-23,540
2020-05-24,399
2020-05-25,983
2020-05-26,1056
2020-05-27,1079
2020-05-28,1039
2020-05-29,1150
2020-05-30,580
2020-05-31,436
2020-06-01,478
2020-06-02,1126
2020-06-03,1210
2020-06-04,1150
2020-06-05,1276
2020-06-06,650
2020-06-07,502
2020-06-08,1311
2020-06-09,1316
2020-06-10,1421
2020-06-11,1354
2020-06-12,1439
2020-06-13,867
2020-06-14,683
2020-06-15,1248
2020-06-16,1314
2020-06-17,1307
2020-06-18,1317
2020-06-19,1519
2020-06-20,951
2020-06-21,812
2020-06-22,1347
2020-06-23,1368
2020-06-24,1379
2020-06-25,1362
2020-06-26,1683
2020-06-27,934
2020-06-28,778
2020-06-29,1369
2020-06-30,1472
2020-07-01,1406
2020-07-02,1542
2020-07-03,1514
2020-07-04,982
2020-07-05,847
2020-07-06,1492
2020-07-07,1554
2020-07-08,1503
2020-07-09,1559
2020-07-10,1515
2020-07-11,956
2020-07-12,884
