,count
2020-01-01,2414
2020-01-02,4230
2020-01-03,4725
2020-01-04,4273
2020-01-05,2816
2020-01-06,4822
2020-01-07,5031
2020-01-08,5255
2020-01-09,5195
2020-01-10,5250
2020-01-11,3768
2020-01-12,2961
2020-01-13,4682
2020-01-14,5254
2020-01-15,5301
2020-01-16,5381
2020-01-17,5658
2020-01-18,4193
2020-01-19,2864
2020-01-20,4927
2020-01-21,5044
2020-01-22,5417
2020-01-23,5406
2020-01-24,5364
2020-01-25,4472
2020-01-26,3212
2020-01-27,4971
2020-01-28,5330
2020-01-29,5380
2020-01-30,5347
2020-01-31,5628
2020-02-01,4272
2020-02-02,3008
2020-02-03,5065
2020-02-04,5132
2020-02-05,5318
2020-02-06,5443
2020-02-07,5597
2020-02-08,4375
2020-02-09,2993
2020-02-10,4882
2020-02-11,4780
2020-02-12,5070
2020-02-13,5611
2020-02-14,5863
2020-02-15,3962
2020-02-16,3028
2020-02-17,5140
2020-02-18,5358
2020-02-19,5452
2020-02-20,5611
2020-02-21,5435
2020-02-22,4417
2020-02-23,4245
2020-02-24,5060
2020-02-25,5095
2020-02-26,5295
2020-02-27,5626
2020-02-28,5621
2020-02-29,3168
2020-03-01,3136
2020-03-02,5149
2020-03-03,5299
2020-03-04,5583
2020-03-05,5595
2020-03-06,5587
2020-03-07,4617
2020-03-08,3273
2020-03-09,5067
2020-03-10,5239
2020-03-11,5026
2020-03-12,5153
2020-03-13,4750
2020-03-14,3368
2020-03-15,2093
2020-03-16,3964
2020-03-17,1945
2020-03-18,3612
2020-03-19,3944
2020-03-20,3985
2020-03-21,2651
2020-03-22,1985
2020-03-23,3597
2020-03-24,3664
2020-03-25,3512
2020-03-26,3368
2020-03-27,3648
2020-03-28,1560
2020-03-29,820
2020-03-30,2336
2020-03-31,2293
2020-04-01,2122
2020-04-02,2360
2020-04-03,2484
2020-04-04,1456
2020-04-05,852
2020-04-06,2341
2020-04-07,2360
2020-04-08,2364
2020-04-09,2330
2020-04-10,2061
2020-04-11,1258
2020-04-12,593
2020-04-13,1052
2020-04-14,2381
2020-04-15,2402
2020-04-16,2378
2020-04-17,2588
2020-04-18,1493
2020-04-19,899
2020-04-20,2395
2020-04-21,2430
2020-04-22,2481
2020-04-23,2575
2020-04-24,2618
2020-04-25,1446
2020-04-26,937
2020-04-27,2521
2020-04-28,2510
2020-04-29,2495
2020-04-30,2523
2020-05-01,2721
2020-05-02,1601
2020-05-03,939
2020-05-04,1515
2020-05-05,2842
2020-05-06,2867
2020-05-07,2975
2020-05-08,2942
2020-05-09,1683
2020-05-10,1199
2020-05-11,2959
2020-05-12,3077
2020-05-13,2978
2020-05-14,3159
2020-05-15,3341
2020-05-16,1982
2020-05-17,1343
2020-05-18,3306
2020-05-19,3387
2020-05-20,3414
2020-05-21,3696
2020-05-22,3860
2020-05-23,2350
2020-05-24,1582
2020-05-25,3768
2020-05-26,3638
2020-05-27,3514
2020-05-28,3832
2020-05-29,4058
2020-05-30,2526
2020-05-31,1749
2020-06-01,2380
2020-06-02,3949
2020-06-03,3949
2020-06-04,4003
2020-06-05,4125
2020-06-06,2654
2020-06-07,1862
2020-06-08,4165
2020-06-09,4075
2020-06-10,4118
2020-06-11,4199
2020-06-12,4363
2020-06-13,3494
2020-06-14,2168
2020-06-15,4041
2020-06-16,4238
2020-06-17,4342
2020-06-18,4341
2020-06-19,4538
2020-06-20,3666
2020-06-21,2304
2020-06-22,3979
2020-06-23,4377
2020-06-24,4466
2020-06-25,4593
2020-06-26,4594
2020-06-27,3432
2020-06-28,2177
2020-06-29,4463
2020-06-30,4665
2020-07-01,4620
2020-07-02,4659
2020-07-03,4689
2020-07-04,3883
2020-07-05,2749
2020-07-06,4474
2020-07-07,4590
2020-07-08,4719
2020-07-09,4929
2020-07-10,5220
2020-07-11,4094
2020-07-12,3056
2020-07-13,4752
2020-07-14,4727
2020-07-15,5027
2020-07-16,5069
2020-07-17,5195
2020-07-18,4092
2020-07-19,3035
2020-07-20,4604
2020-07-21,4826
2020-07-22,4917
2020-07-23,5164
2020-07-24,4955
2020-07-25,4153
2020-07-26,3166
2020-07-27,4567
2020-07-28,5001
2020-07-29,4985
2020-07-30,5195
2020-07-31,5175
2020-08-01,4045
2020-08-02,2854
2020-08-03,3290
2020-08-04,4640
2020-08-05,4906
2020-08-06,5058
2020-08-07,5156
2020-08-08,4252
2020-08-09,3148
2020-08-10,4798
2020-08-11,4947
2020-08-12,5006
2020-08-13,5199
2020-08-14,5239
2020-08-15,4354
2020-08-16,3016
2020-08-17,4618
2020-08-18,4888
2020-08-19,4888
2020-08-20,4954
2020-08-21,5303
2020-08-22,4160
2020-08-23,3095
2020-08-24,4833
2020-08-25,4750
2020-08-26,4953
2020-08-27,5324
2020-08-28,5470
2020-08-29,4208
2020-08-30,3144
2020-08-31,5113
2020-09-01,4901
2020-09-02,4853
2020-09-03,5023
2020-09-04,5508
2020-09-05,4271
2020-09-06,3364
2020-09-07,4943
2020-09-08,5016
2020-09-09,5273
2020-09-10,5227
2020-09-11,5473
2020-09-12,4210
2020-09-13,3424
2020-09-14,5023
2020-09-15,5178
2020-09-16,5216
2020-09-17,5280
2020-09-18,5483
2020-09-19,4582
2020-09-20,3529
2020-09-21,4801
2020-09-22,4777
2020-09-23,5230
2020-09-24,5208
2020-09-25,5407
2020-09-26,4343
2020-09-27,3158
2020-09-28,4838
2020-09-29,5009
2020-09-30,4997
2020-10-01,5365
2020-10-02,5221
2020-10-03,4243
2020-10-04,2587
2020-10-05,4747
2020-10-06,5057
2020-10-07,4975
2020-10-08,4955
2020-10-09,5008
2020-10-10,3714
2020-10-11,2211
2020-10-12,4552
2020-10-13,4683
2020-10-14,4751
2020-10-15,5049
2020-10-16,4514
2020-10-17,3018
2020-10-18,1970
2020-10-19,4297
2020-10-20,4675
2020-10-21,4851
2020-10-22,4165
2020-10-23,4289
2020-10-24,2476
2020-10-25,1544
2020-10-26,2225
2020-10-27,3833
2020-10-28,4122
2020-10-29,4105
2020-10-30,4251
2020-10-31,2675
2020-11-01,1613
2020-11-02,4146
2020-11-03,4487
2020-11-04,4336
2020-11-05,4420
2020-11-06,4501
2020-11-07,2965
2020-11-08,1842
2020-11-09,4283
2020-11-10,4331
2020-11-11,4388
2020-11-12,4682
2020-11-13,4652
2020-11-14,3131
2020-11-15,2025
2020-11-16,4315
2020-11-17,4593
2020-11-18,4685
2020-11-19,4628
2020-11-20,4830
2020-11-21,3100
2020-11-22,2203
2020-11-23,4433
2020-11-24,4640
2020-11-25,4674
2020-11-26,4695
2020-11-27,4904
