,count
2020-01-01,58534
2020-01-02,96854
2020-01-03,102097
2020-01-04,79013
2020-01-05,71546
2020-01-06,102778
2020-01-07,109957
2020-01-08,112090
2020-01-09,113871
2020-01-10,118106
2020-01-11,84241
2020-01-12,77795
2020-01-13,105261
2020-01-14,111616
2020-01-15,116710
2020-01-16,114429
2020-01-17,120201
2020-01-18,88040
2020-01-19,80454
2020-01-20,111399
2020-01-21,112172
2020-01-22,116952
2020-01-23,118060
2020-01-24,122334
2020-01-25,91270
2020-01-26,82478
2020-01-27,113391
2020-01-28,117693
2020-01-29,120589
2020-01-30,122083
2020-01-31,122270
2020-02-01,90560
2020-02-02,82274
2020-02-03,112364
2020-02-04,115603
2020-02-05,119257
2020-02-06,119744
2020-02-07,122274
2020-02-08,91133
2020-02-09,70107
2020-02-10,111519
2020-02-11,110184
2020-02-12,117771
2020-02-13,120107
2020-02-14,119942
2020-02-15,79887
2020-02-16,73604
2020-02-17,115111
2020-02-18,116391
2020-02-19,120212
2020-02-20,123856
2020-02-21,122389
2020-02-22,90933
2020-02-23,81841
2020-02-24,112635
2020-02-25,115427
2020-02-26,118269
2020-02-27,120342
2020-02-28,124359
2020-02-29,83268
2020-03-01,81014
2020-03-02,114957
2020-03-03,119267
2020-03-04,120665
2020-03-05,121858
2020-03-06,119625
2020-03-07,90235
2020-03-08,81779
2020-03-09,113273
2020-03-10,114276
2020-03-11,112896
2020-03-12,110321
2020-03-13,104694
2020-03-14,63700
2020-03-15,48951
2020-03-16,80328
2020-03-17,42899
2020-03-18,82756
2020-03-19,81406
2020-03-20,82457
2020-03-21,47336
2020-03-22,41097
2020-03-23,74091
2020-03-24,74027
2020-03-25,70360
2020-03-26,69568
2020-03-27,73582
2020-03-28,25174
2020-03-29,15180
2020-03-30,42006
2020-03-31,39047
2020-04-01,39184
2020-04-02,40126
2020-04-03,42164
2020-04-04,21526
2020-04-05,16487
2020-04-06,40461
2020-04-07,41549
2020-04-08,41222
2020-04-09,40370
2020-04-10,32232
2020-04-11,18378
2020-04-12,11301
2020-04-13,16113
2020-04-14,40555
2020-04-15,41837
2020-04-16,42965
2020-04-17,43112
2020-04-18,21430
2020-04-19,15908
2020-04-20,42197
2020-04-21,43946
2020-04-22,44693
2020-04-23,45258
2020-04-24,44589
2020-04-25,22565
2020-04-26,16439
