,count
2020-01-01,13300
2020-01-02,17335
2020-01-03,18373
2020-01-04,16263
2020-01-05,15375
2020-01-06,15008
2020-01-07,15389
2020-01-08,16210
2020-01-09,16753
2020-01-10,19429
2020-01-11,14359
2020-01-12,15026
2020-01-13,14892
2020-01-14,17069
2020-01-15,17687
2020-01-16,18227
2020-01-17,20953
2020-01-18,15329
2020-01-19,16877
2020-01-20,17253
2020-01-21,17439
2020-01-22,18093
2020-01-23,18797
2020-01-24,21818
2020-01-25,16422
2020-01-26,17444
2020-01-27,17192
2020-01-28,17239
2020-01-29,17675
2020-01-30,18659
2020-01-31,21550
2020-02-01,16759
2020-02-02,17988
2020-02-03,17707
2020-02-04,17436
2020-02-05,18147
2020-02-06,19478
2020-02-07,21855
2020-02-08,16074
2020-02-09,14814
2020-02-10,17591
2020-02-11,16687
2020-02-12,18461
2020-02-13,18850
2020-02-14,21806
2020-02-15,14751
2020-02-16,15257
2020-02-17,18942
2020-02-18,18886
2020-02-19,20077
2020-02-20,21437
2020-02-21,23237
2020-02-22,16884
2020-02-23,18517
2020-02-24,18230
2020-02-25,17985
2020-02-26,18422
2020-02-27,19409
2020-02-28,21812
2020-02-29,12653
2020-03-01,17927
2020-03-02,18440
2020-03-03,18687
2020-03-04,19093
2020-03-05,19639
2020-03-06,23052
2020-03-07,16398
2020-03-08,17952
2020-03-09,18302
2020-03-10,17844
2020-03-11,17203
2020-03-12,18283
2020-03-13,17563
2020-03-14,11206
2020-03-15,9471
2020-03-16,11914
2020-03-17,7148
2020-03-18,11584
2020-03-19,10892
2020-03-20,11707
2020-03-21,7016
2020-03-22,6189
2020-03-23,9821
2020-03-24,9576
2020-03-25,9024
2020-03-26,8986
2020-03-27,10377
2020-03-28,3815
2020-03-29,2135
2020-03-30,5395
2020-03-31,5055
2020-04-01,5012
2020-04-02,4963
2020-04-03,5181
2020-04-04,2715
2020-04-05,2004
2020-04-06,5100
2020-04-07,5084
2020-04-08,5480
2020-04-09,5119
2020-04-10,3971
2020-04-11,1977
2020-04-12,1066
2020-04-13,2004
2020-04-14,5139
2020-04-15,5298
2020-04-16,5487
2020-04-17,5600
2020-04-18,2612
2020-04-19,1953
2020-04-20,5256
2020-04-21,5361
2020-04-22,5651
2020-04-23,5566
2020-04-24,5847
2020-04-25,2835
2020-04-26,1933
2020-04-27,5583
2020-04-28,5724
2020-04-29,5945
2020-04-30,5895
2020-05-01,5894
2020-05-02,2569
2020-05-03,1611
2020-05-04,2516
2020-05-05,6519
2020-05-06,6694
2020-05-07,6791
2020-05-08,6954
2020-05-09,3431
2020-05-10,2819
2020-05-11,6682
2020-05-12,6675
2020-05-13,7180
2020-05-14,7146
2020-05-15,7501
2020-05-16,4155
2020-05-17,3340
2020-05-18,8541
2020-05-19,8558
2020-05-20,8962
2020-05-21,9235
2020-05-22,9338
2020-05-23,5380
2020-05-24,4519
