,count
2020-01-01,3363
2020-01-02,3828
2020-01-03,4387
2020-01-04,3751
2020-01-05,3000
2020-01-06,3955
2020-01-07,3967
2020-01-08,4257
2020-01-09,4098
2020-01-10,4257
2020-01-11,3607
2020-01-12,3813
2020-01-13,3365
2020-01-14,4131
2020-01-15,4192
2020-01-16,4148
2020-01-17,4398
2020-01-18,3844
2020-01-19,3558
2020-01-20,4238
2020-01-21,4156
2020-01-22,4329
2020-01-23,4319
2020-01-24,4663
2020-01-25,4264
2020-01-26,3363
2020-01-27,3938
2020-01-28,3777
2020-01-29,4257
2020-01-30,4181
2020-01-31,4576
2020-02-01,3782
2020-02-02,3435
2020-02-03,4129
2020-02-04,4248
2020-02-05,4291
2020-02-06,4347
2020-02-07,4620
2020-02-08,3312
2020-02-09,2644
2020-02-10,3675
2020-02-11,3865
2020-02-12,4264
2020-02-13,4231
2020-02-14,4663
2020-02-15,3253
2020-02-16,2798
2020-02-17,4050
2020-02-18,4065
2020-02-19,4686
2020-02-20,4492
2020-02-21,3990
2020-02-22,3743
2020-02-23,3418
2020-02-24,4196
2020-02-25,4306
2020-02-26,4523
2020-02-27,4726
2020-02-28,4887
2020-02-29,2025
2020-03-01,3861
2020-03-02,4414
2020-03-03,4726
2020-03-04,5687
2020-03-05,4674
2020-03-06,5318
2020-03-07,5027
2020-03-08,3850
2020-03-09,4218
2020-03-10,4521
2020-03-11,4143
2020-03-12,3893
2020-03-13,3708
2020-03-14,2910
2020-03-15,3592
2020-03-16,3001
2020-03-17,1931
2020-03-18,2916
2020-03-19,3239
2020-03-20,3395
2020-03-21,2318
2020-03-22,4294
2020-03-23,2525
2020-03-24,2740
2020-03-25,2469
2020-03-26,2673
2020-03-27,3148
2020-03-28,1181
2020-03-29,776
2020-03-30,1451
2020-03-31,1345
2020-04-01,1382
2020-04-02,1432
2020-04-03,1585
2020-04-04,1189
2020-04-05,849
2020-04-06,1441
2020-04-07,1540
2020-04-08,1554
2020-04-09,1522
2020-04-10,1298
2020-04-11,1190
2020-04-12,636
2020-04-13,857
2020-04-14,1486
2020-04-15,1494
2020-04-16,1610
2020-04-17,1710
2020-04-18,1199
2020-04-19,885
2020-04-20,1521
2020-04-21,1656
2020-04-22,1667
2020-04-23,1710
2020-04-24,1795
2020-04-25,1387
2020-04-26,935
2020-04-27,1613
2020-04-28,1705
2020-04-29,1659
2020-04-30,1730
2020-05-01,1793
2020-05-02,1294
2020-05-03,969
2020-05-04,1089
2020-05-05,1750
2020-05-06,1985
2020-05-07,1962
2020-05-08,2050
2020-05-09,1636
2020-05-10,1239
2020-05-11,1815
2020-05-12,1957
2020-05-13,2026
2020-05-14,1927
2020-05-15,2074
2020-05-16,1678
2020-05-17,1377
2020-05-18,2308
2020-05-19,2410
2020-05-20,2377
2020-05-21,2507
2020-05-22,2550
2020-05-23,2041
2020-05-24,1865
2020-05-25,2446
2020-05-26,2679
2020-05-27,2921
2020-05-28,2889
2020-05-29,3032
2020-05-30,2489
2020-05-31,2237
2020-06-01,2555
2020-06-02,2950
2020-06-03,2836
2020-06-04,2680
2020-06-05,3081
2020-06-06,2280
2020-06-07,2386
2020-06-08,3284
2020-06-09,3196
2020-06-10,3111
2020-06-11,3161
2020-06-12,3557
2020-06-13,3224
2020-06-14,3454
2020-06-15,3238
2020-06-16,3205
2020-06-17,3355
2020-06-18,3596
2020-06-19,3888
2020-06-20,2889
2020-06-21,3460
2020-06-22,2982
2020-06-23,2993
2020-06-24,3669
2020-06-25,3927
2020-06-26,3763
2020-06-27,3074
2020-06-28,2813
2020-06-29,3280
2020-06-30,3618
2020-07-01,3934
2020-07-02,4032
2020-07-03,3943
2020-07-04,3894
2020-07-05,3688
2020-07-06,4127
2020-07-07,3699
2020-07-08,3741
2020-07-09,4200
2020-07-10,4895
2020-07-11,5721
2020-07-12,4299
2020-07-13,4061
2020-07-14,4030
2020-07-15,4452
2020-07-16,4326
2020-07-17,4428
2020-07-18,5214
2020-07-19,6190
