,count
2020-01-01,4938
2020-01-02,7852
2020-01-03,8559
2020-01-04,6971
2020-01-05,6290
2020-01-06,9052
2020-01-07,9369
2020-01-08,9695
2020-01-09,9822
2020-01-10,10021
2020-01-11,7684
2020-01-12,6748
2020-01-13,9012
2020-01-14,9640
2020-01-15,9972
2020-01-16,9865
2020-01-17,10050
2020-01-18,7936
2020-01-19,6667
2020-01-20,9421
2020-01-21,9779
2020-01-22,9665
2020-01-23,9643
2020-01-24,9743
2020-01-25,8165
2020-01-26,6946
2020-01-27,9239
2020-01-28,9803
2020-01-29,10029
2020-01-30,10100
2020-01-31,10089
2020-02-01,7787
2020-02-02,6971
2020-02-03,9810
2020-02-04,9985
2020-02-05,9971
2020-02-06,10045
2020-02-07,10183
2020-02-08,7691
2020-02-09,5949
2020-02-10,9587
2020-02-11,9427
2020-02-12,9818
2020-02-13,10137
2020-02-14,10038
2020-02-15,7262
2020-02-16,6591
2020-02-17,9154
2020-02-18,9582
2020-02-19,9655
2020-02-20,10029
2020-02-21,9536
2020-02-22,7980
2020-02-23,6817
2020-02-24,9281
2020-02-25,9891
2020-02-26,9809
2020-02-27,9817
2020-02-28,9920
2020-02-29,7596
2020-03-01,6882
2020-03-02,9498
2020-03-03,10065
2020-03-04,10146
2020-03-05,10303
2020-03-06,10148
2020-03-07,7745
2020-03-08,7145
2020-03-09,9479
2020-03-10,9994
2020-03-11,9719
2020-03-12,9663
2020-03-13,8719
2020-03-14,6466
2020-03-15,5084
2020-03-16,6980
2020-03-17,4190
2020-03-18,7268
2020-03-19,7134
2020-03-20,7353
2020-03-21,5352
2020-03-22,4761
2020-03-23,6641
2020-03-24,6922
2020-03-25,6340
2020-03-26,6406
2020-03-27,6702
2020-03-28,2831
2020-03-29,1797
2020-03-30,3725
2020-03-31,3449
2020-04-01,3630
2020-04-02,3673
2020-04-03,3963
2020-04-04,2755
2020-04-05,2142
2020-04-06,3903
2020-04-07,3917
2020-04-08,3841
2020-04-09,3889
2020-04-10,3263
2020-04-11,2542
2020-04-12,1496
2020-04-13,1892
2020-04-14,3931
2020-04-15,4049
2020-04-16,4098
2020-04-17,4126
2020-04-18,2845
2020-04-19,2130
2020-04-20,3941
2020-04-21,4171
2020-04-22,4259
2020-04-23,4374
2020-04-24,4406
2020-04-25,2875
2020-04-26,2219
2020-04-27,4313
2020-04-28,4391
