,count
2020-01-01,4068
2020-01-02,5572
2020-01-03,6275
2020-01-04,5219
2020-01-05,5046
2020-01-06,5623
2020-01-07,5411
2020-01-08,5437
2020-01-09,5889
2020-01-10,6931
2020-01-11,4562
2020-01-12,4615
2020-01-13,5480
2020-01-14,5633
2020-01-15,5915
2020-01-16,5950
2020-01-17,7239
2020-01-18,5094
2020-01-19,4973
2020-01-20,6218
2020-01-21,5506
2020-01-22,5810
2020-01-23,5957
2020-01-24,7692
2020-01-25,5328
2020-01-26,6155
2020-01-27,6076
2020-01-28,5483
2020-01-29,5865
2020-01-30,5999
2020-01-31,7469
2020-02-01,5515
2020-02-02,6155
2020-02-03,6104
2020-02-04,5760
2020-02-05,5731
2020-02-06,6219
2020-02-07,7567
2020-02-08,5483
2020-02-09,5002
2020-02-10,6333
2020-02-11,5196
2020-02-12,5739
2020-02-13,6285
2020-02-14,7854
2020-02-15,5281
2020-02-16,5175
2020-02-17,6621
2020-02-18,6100
2020-02-19,6511
2020-02-20,6907
2020-02-21,8096
2020-02-22,5999
2020-02-23,6041
2020-02-24,5863
2020-02-25,5680
2020-02-26,5865
2020-02-27,6513
2020-02-28,7690
2020-02-29,5643
2020-03-01,5503
2020-03-02,6476
2020-03-03,5918
2020-03-04,6150
2020-03-05,6390
2020-03-06,7799
2020-03-07,6082
2020-03-08,5905
2020-03-09,6414
2020-03-10,5798
2020-03-11,5746
2020-03-12,6275
2020-03-13,6954
2020-03-14,4637
2020-03-15,3749
2020-03-16,4935
2020-03-17,3314
2020-03-18,4869
2020-03-19,4661
2020-03-20,5469
2020-03-21,3655
2020-03-22,2727
2020-03-23,4403
2020-03-24,3968
2020-03-25,3606
2020-03-26,3590
2020-03-27,4295
2020-03-28,2288
2020-03-29,1320
2020-03-30,2297
2020-03-31,2218
2020-04-01,2241
2020-04-02,2335
2020-04-03,2468
2020-04-04,1545
2020-04-05,1098
2020-04-06,2225
2020-04-07,2272
2020-04-08,2262
2020-04-09,2061
2020-04-10,1835
2020-04-11,1074
2020-04-12,619
2020-04-13,991
2020-04-14,1929
2020-04-15,2192
2020-04-16,2272
2020-04-17,2370
2020-04-18,1351
2020-04-19,920
2020-04-20,2243
2020-04-21,2275
2020-04-22,2330
2020-04-23,2374
2020-04-24,2441
2020-04-25,1514
2020-04-26,1107
2020-04-27,2432
2020-04-28,2364
2020-04-29,2528
2020-04-30,2548
2020-05-01,2659
2020-05-02,1564
2020-05-03,1001
2020-05-04,1860
2020-05-05,2879
2020-05-06,2849
2020-05-07,2903
2020-05-08,2907
