,count
2020-01-01,9534
2020-01-02,12399
2020-01-03,12626
2020-01-04,10685
2020-01-05,10065
2020-01-06,10466
2020-01-07,9964
2020-01-08,11202
2020-01-09,8763
2020-01-10,13720
2020-01-11,9461
2020-01-12,10134
2020-01-13,10301
2020-01-14,12048
2020-01-15,12171
2020-01-16,12600
2020-01-17,14569
2020-01-18,10743
2020-01-19,12179
2020-01-20,12278
2020-01-21,12316
2020-01-22,12764
2020-01-23,13112
2020-01-24,15471
2020-01-25,11804
2020-01-26,13161
2020-01-27,12168
2020-01-28,12119
2020-01-29,12500
2020-01-30,13274
2020-01-31,15645
2020-02-01,10814
2020-02-02,13032
2020-02-03,12349
2020-02-04,12592
2020-02-05,12959
2020-02-06,13025
2020-02-07,15494
2020-02-08,11069
2020-02-09,10455
2020-02-10,11570
2020-02-11,11289
2020-02-12,12159
2020-02-13,13208
2020-02-14,15470
2020-02-15,9793
2020-02-16,10860
2020-02-17,13639
2020-02-18,13402
2020-02-19,14217
2020-02-20,15227
2020-02-21,16794
2020-02-22,11828
2020-02-23,14102
2020-02-24,12884
2020-02-25,12271
2020-02-26,12835
2020-02-27,13662
2020-02-28,16046
2020-02-29,9041
2020-03-01,12406
2020-03-02,13338
2020-03-03,13636
2020-03-04,13071
2020-03-05,13635
2020-03-06,15848
2020-03-07,11116
2020-03-08,12434
2020-03-09,12691
2020-03-10,12293
2020-03-11,11895
2020-03-12,12778
2020-03-13,12910
2020-03-14,7978
2020-03-15,6774
2020-03-16,8734
2020-03-17,5737
2020-03-18,8353
2020-03-19,7842
2020-03-20,8581
2020-03-21,4848
2020-03-22,4422
2020-03-23,7296
2020-03-24,7173
2020-03-25,6734
2020-03-26,6290
2020-03-27,7340
2020-03-28,3071
2020-03-29,1735
2020-03-30,4146
2020-03-31,3964
2020-04-01,3817
2020-04-02,3939
2020-04-03,4227
2020-04-04,2054
2020-04-05,1535
2020-04-06,3971
2020-04-07,3936
2020-04-08,4111
2020-04-09,4104
2020-04-10,3303
2020-04-11,1496
2020-04-12,842
2020-04-13,1564
2020-04-14,3805
2020-04-15,3883
2020-04-16,4152
2020-04-17,4222
2020-04-18,1814
2020-04-19,1331
2020-04-20,4054
2020-04-21,4079
2020-04-22,4173
2020-04-23,4224
2020-04-24,4312
2020-04-25,2052
2020-04-26,1467
2020-04-27,4368
2020-04-28,4308
2020-04-29,4402
2020-04-30,4442
2020-05-01,4502
2020-05-02,1973
2020-05-03,1363
2020-05-04,1812
2020-05-05,4763
2020-05-06,4926
2020-05-07,5092
2020-05-08,5236
2020-05-09,2556
2020-05-10,2096
2020-05-11,4963
2020-05-12,4951
2020-05-13,5091
2020-05-14,5338
2020-05-15,5781
2020-05-16,3053
2020-05-17,2660
2020-05-18,6106
2020-05-19,6331
2020-05-20,6210
2020-05-21,6698
2020-05-22,7007
2020-05-23,3630
2020-05-24,3258
2020-05-25,6845
2020-05-26,6703
2020-05-27,6894
2020-05-28,7243
2020-05-29,7498
2020-05-30,3853
2020-05-31,2951
2020-06-01,3772
2020-06-02,7532
2020-06-03,7419
2020-06-04,7564
2020-06-05,8128
2020-06-06,4496
2020-06-07,4057
2020-06-08,7749
2020-06-09,7480
2020-06-10,7971
2020-06-11,8341
2020-06-12,9035
2020-06-13,5417
2020-06-14,5140
2020-06-15,8364
2020-06-16,8186
2020-06-17,8608
2020-06-18,8694
2020-06-19,9643
2020-06-20,6357
2020-06-21,6159
2020-06-22,9104
2020-06-23,8818
2020-06-24,8915
2020-06-25,9481
2020-06-26,10827
2020-06-27,7601
2020-06-28,7751
2020-06-29,11147
2020-06-30,10114
2020-07-01,10842
2020-07-02,11492
2020-07-03,13673
2020-07-04,10561
2020-07-05,10828
2020-07-06,11371
2020-07-07,10730
2020-07-08,10821
2020-07-09,11583
2020-07-10,13990
2020-07-11,11242
2020-07-12,11305
2020-07-13,11459
2020-07-14,10598
2020-07-15,11315
2020-07-16,12093
2020-07-17,14591
2020-07-18,11887
2020-07-19,11965
2020-07-20,12847
2020-07-21,11752
2020-07-22,12393
2020-07-23,13033
2020-07-24,14922
2020-07-25,12404
2020-07-26,12388
2020-07-27,12778
2020-07-28,11866
2020-07-29,12610
2020-07-30,13838
2020-07-31,16920
2020-08-01,14542
2020-08-02,11033
2020-08-03,14705
2020-08-04,13328
2020-08-05,12549
2020-08-06,13379
2020-08-07,16184
2020-08-08,12122
2020-08-09,11795
2020-08-10,13238
2020-08-11,11960
2020-08-12,12510
2020-08-13,13166
2020-08-14,15294
2020-08-15,12315
2020-08-16,11788
2020-08-17,13207
2020-08-18,12080
2020-08-19,12236
2020-08-20,12232
2020-08-21,14969
2020-08-22,11916
2020-08-23,12060
2020-08-24,12775
2020-08-25,10888
2020-08-26,12248
2020-08-27,12422
2020-08-28,14825
2020-08-29,11167
2020-08-30,11850
2020-08-31,11520
2020-09-01,10774
2020-09-02,11001
2020-09-03,11951
2020-09-04,14696
2020-09-05,10157
2020-09-06,11724
2020-09-07,11796
2020-09-08,11337
2020-09-09,11616
2020-09-10,12216
2020-09-11,15288
2020-09-12,10957
2020-09-13,12462
2020-09-14,11922
2020-09-15,11470
2020-09-16,11715
2020-09-17,12317
2020-09-18,15035
2020-09-19,9262
2020-09-20,11037
2020-09-21,11083
2020-09-22,10354
2020-09-23,10617
2020-09-24,11232
2020-09-25,13222
2020-09-26,8857
2020-09-27,9893
2020-09-28,10820
2020-09-29,10060
2020-09-30,10492
2020-10-01,10688
2020-10-02,12772
2020-10-03,8055
