,count
2020-01-01,18198
2020-01-02,23998
2020-01-03,24678
2020-01-04,21186
2020-01-05,20566
2020-01-06,20379
2020-01-07,21011
2020-01-08,22131
2020-01-09,12748
2020-01-10,27090
2020-01-11,19544
2020-01-12,20011
2020-01-13,20436
2020-01-14,23524
2020-01-15,24192
2020-01-16,24587
2020-01-17,28019
2020-01-18,20964
2020-01-19,24244
2020-01-20,23789
2020-01-21,23473
2020-01-22,24556
2020-01-23,25459
2020-01-24,29298
2020-01-25,23010
2020-01-26,24247
2020-01-27,23224
2020-01-28,23498
2020-01-29,24712
2020-01-30,25640
2020-01-31,29426
2020-02-01,21818
2020-02-02,23949
2020-02-03,23379
2020-02-04,24174
2020-02-05,24461
2020-02-06,25668
2020-02-07,29223
2020-02-08,22768
2020-02-09,20745
2020-02-10,13351
2020-02-11,22456
2020-02-12,14856
2020-02-13,25600
2020-02-14,29224
2020-02-15,18992
2020-02-16,21143
2020-02-17,25990
2020-02-18,25793
2020-02-19,27792
2020-02-20,29337
2020-02-21,32221
2020-02-22,23061
2020-02-23,25317
2020-02-24,24331
2020-02-25,24018
2020-02-26,24541
2020-02-27,26328
2020-02-28,30411
2020-02-29,18817
2020-03-01,23623
2020-03-02,25394
2020-03-03,25471
2020-03-04,25356
2020-03-05,26471
2020-03-06,30167
2020-03-07,21896
2020-03-08,23902
2020-03-09,24237
2020-03-10,23295
2020-03-11,23033
2020-03-12,24553
2020-03-13,24286
2020-03-14,15922
2020-03-15,13303
2020-03-16,16961
2020-03-17,11075
2020-03-18,16107
2020-03-19,15380
2020-03-20,16520
2020-03-21,9905
2020-03-22,8484
2020-03-23,13892
2020-03-24,13772
2020-03-25,12873
2020-03-26,12552
2020-03-27,14278
2020-03-28,5790
2020-03-29,3241
2020-03-30,7878
2020-03-31,7271
2020-04-01,7226
2020-04-02,7543
2020-04-03,7853
2020-04-04,4024
2020-04-05,3058
2020-04-06,7539
2020-04-07,7573
2020-04-08,7643
2020-04-09,7572
2020-04-10,6060
2020-04-11,2679
2020-04-12,1658
2020-04-13,2873
2020-04-14,7255
2020-04-15,7535
2020-04-16,7613
2020-04-17,7520
2020-04-18,3587
2020-04-19,2647
2020-04-20,7481
2020-04-21,7577
2020-04-22,7767
2020-04-23,7982
2020-04-24,7940
2020-04-25,3912
2020-04-26,2937
2020-04-27,8260
2020-04-28,7974
2020-04-29,8105
2020-04-30,8231
