,count
2020-01-01,8167
2020-01-02,12352
2020-01-03,13259
2020-01-04,11479
2020-01-05,10061
2020-01-06,11999
2020-01-07,12260
2020-01-08,12849
2020-01-09,13047
2020-01-10,14510
2020-01-11,10634
2020-01-12,10384
2020-01-13,11619
2020-01-14,13301
2020-01-15,13682
2020-01-16,13181
2020-01-17,14897
2020-01-18,11271
2020-01-19,11366
2020-01-20,13555
2020-01-21,13392
2020-01-22,13881
2020-01-23,13778
2020-01-24,15215
2020-01-25,12120
2020-01-26,11491
2020-01-27,13592
2020-01-28,13619
2020-01-29,13959
2020-01-30,14326
2020-01-31,15409
2020-02-01,12236
2020-02-02,12005
2020-02-03,13554
2020-02-04,13991
2020-02-05,14015
2020-02-06,14253
2020-02-07,15403
2020-02-08,12029
2020-02-09,9057
2020-02-10,13262
2020-02-11,13120
2020-02-12,13977
2020-02-13,14241
2020-02-14,15335
2020-02-15,10122
2020-02-16,11062
2020-02-17,14317
2020-02-18,14587
2020-02-19,15049
2020-02-20,15710
2020-02-21,16232
2020-02-22,13537
2020-02-23,11811
2020-02-24,14031
2020-02-25,13869
2020-02-26,14169
2020-02-27,14737
2020-02-28,15872
2020-02-29,11241
2020-03-01,11641
2020-03-02,13993
2020-03-03,14142
2020-03-04,14330
2020-03-05,14866
2020-03-06,16144
2020-03-07,12167
2020-03-08,12356
2020-03-09,14039
2020-03-10,13781
2020-03-11,13771
2020-03-12,13962
2020-03-13,13594
2020-03-14,9286
2020-03-15,7732
2020-03-16,10120
2020-03-17,6303
2020-03-18,9733
2020-03-19,9948
2020-03-20,10410
2020-03-21,6790
2020-03-22,6833
2020-03-23,9330
2020-03-24,9165
2020-03-25,8587
2020-03-26,8475
2020-03-27,9455
2020-03-28,3311
2020-03-29,1802
2020-03-30,4303
2020-03-31,4160
2020-04-01,4196
2020-04-02,4309
2020-04-03,4452
2020-04-04,2603
2020-04-05,1821
2020-04-06,4198
2020-04-07,4491
2020-04-08,4383
2020-04-09,4087
2020-04-10,3289
2020-04-11,1799
2020-04-12,1131
2020-04-13,1644
2020-04-14,4285
2020-04-15,4383
2020-04-16,4489
2020-04-17,4555
2020-04-18,2127
2020-04-19,1586
2020-04-20,4486
2020-04-21,4573
2020-04-22,4882
2020-04-23,4891
2020-04-24,4827
2020-04-25,2448
2020-04-26,1741
2020-04-27,4792
2020-04-28,4759
2020-04-29,4677
2020-04-30,4833
2020-05-01,4870
2020-05-02,2283
2020-05-03,1470
2020-05-04,2085
2020-05-05,5502
2020-05-06,5511
2020-05-07,5579
2020-05-08,5847
2020-05-09,3004
2020-05-10,2194
2020-05-11,5308
2020-05-12,5697
2020-05-13,6006
2020-05-14,6106
2020-05-15,6374
2020-05-16,3578
2020-05-17,2775
2020-05-18,7592
2020-05-19,8001
2020-05-20,8189
2020-05-21,8278
2020-05-22,8430
2020-05-23,4851
2020-05-24,3653
2020-05-25,8466
2020-05-26,8573
2020-05-27,8823
2020-05-28,9010
2020-05-29,8944
2020-05-30,4838
2020-05-31,3321
2020-06-01,4209
2020-06-02,9500
2020-06-03,9477
2020-06-04,9646
2020-06-05,9901
2020-06-06,5776
2020-06-07,4886
2020-06-08,9871
2020-06-09,10229
2020-06-10,10516
2020-06-11,10549
2020-06-12,10937
2020-06-13,7847
2020-06-14,6482
2020-06-15,10627
2020-06-16,10799
2020-06-17,11161
2020-06-18,11030
2020-06-19,11876
2020-06-20,9286
2020-06-21,7975
2020-06-22,10862
2020-06-23,11338
2020-06-24,11877
2020-06-25,12301
2020-06-26,13462
2020-06-27,10140
2020-06-28,9226
2020-06-29,14409
2020-06-30,13960
2020-07-01,14708
2020-07-02,15340
2020-07-03,17633
2020-07-04,14286
2020-07-05,14811
2020-07-06,15266
2020-07-07,14663
2020-07-08,14656
2020-07-09,15478
2020-07-10,18882
2020-07-11,15927
2020-07-12,15890
2020-07-13,15423
2020-07-14,14552
2020-07-15,15378
2020-07-16,16163
2020-07-17,19388
2020-07-18,15774
