,count
2020-01-01,82422
2020-01-02,131592
2020-01-03,143306
2020-01-04,116245
2020-01-05,108123
2020-01-06,143538
2020-01-07,148247
2020-01-08,149997
2020-01-09,154640
2020-01-10,157505
2020-01-11,120510
2020-01-12,112335
2020-01-13,144594
2020-01-14,152001
2020-01-15,156929
2020-01-16,149618
2020-01-17,161883
2020-01-18,124042
2020-01-19,113706
2020-01-20,149650
2020-01-21,150399
2020-01-22,151478
2020-01-23,157608
2020-01-24,159038
2020-01-25,127938
2020-01-26,116793
2020-01-27,151959
2020-01-28,152405
2020-01-29,156089
2020-01-30,160849
2020-01-31,164879
2020-02-01,125666
2020-02-02,119445
2020-02-03,151833
2020-02-04,154818
2020-02-05,157620
2020-02-06,160513
2020-02-07,163491
2020-02-08,125453
2020-02-09,98771
2020-02-10,153685
2020-02-11,149111
2020-02-12,156238
2020-02-13,163046
2020-02-14,159821
2020-02-15,117403
2020-02-16,109752
2020-02-17,158990
2020-02-18,158753
2020-02-19,161566
2020-02-20,167321
2020-02-21,163558
2020-02-22,127963
2020-02-23,116547
2020-02-24,154460
2020-02-25,156167
2020-02-26,156971
2020-02-27,162122
2020-02-28,166616
2020-02-29,120109
2020-03-01,118702
2020-03-02,151122
2020-03-03,153550
2020-03-04,157665
2020-03-05,160041
2020-03-06,160258
2020-03-07,129218
2020-03-08,117826
2020-03-09,150411
2020-03-10,151107
2020-03-11,151397
2020-03-12,149007
2020-03-13,142979
2020-03-14,92656
2020-03-15,76617
2020-03-16,111819
2020-03-17,68525
2020-03-18,113267
2020-03-19,113216
2020-03-20,114866
2020-03-21,67985
2020-03-22,61544
2020-03-23,97743
2020-03-24,97334
2020-03-25,92482
2020-03-26,92770
2020-03-27,97072
2020-03-28,33494
2020-03-29,20546
2020-03-30,55339
2020-03-31,50846
2020-04-01,50851
2020-04-02,51706
2020-04-03,53567
2020-04-04,29083
2020-04-05,21261
2020-04-06,52110
2020-04-07,53393
2020-04-08,53123
2020-04-09,52373
2020-04-10,43681
2020-04-11,24251
2020-04-12,15321
2020-04-13,20593
2020-04-14,51939
2020-04-15,53180
2020-04-16,54302
2020-04-17,55614
2020-04-18,28488
2020-04-19,20498
2020-04-20,54221
2020-04-21,55427
2020-04-22,56752
2020-04-23,57339
2020-04-24,57877
2020-04-25,30312
2020-04-26,21784
2020-04-27,57630
2020-04-28,57970
2020-04-29,57828
2020-04-30,59495
2020-05-01,60667
2020-05-02,30514
2020-05-03,21687
2020-05-04,26414
2020-05-05,64071
2020-05-06,65135
2020-05-07,65519
2020-05-08,67054
2020-05-09,36817
2020-05-10,26188
2020-05-11,64849
2020-05-12,67439
2020-05-13,68913
2020-05-14,70771
2020-05-15,72767
2020-05-16,41367
2020-05-17,31323
2020-05-18,83625
2020-05-19,86828
2020-05-20,90539
2020-05-21,90869
2020-05-22,92251
2020-05-23,53920
2020-05-24,41680
2020-05-25,92111
2020-05-26,94259
2020-05-27,96836
2020-05-28,100290
