,count
2020-01-01,2286
2020-01-02,3620
2020-01-03,4053
2020-01-04,3150
2020-01-05,2647
2020-01-06,1302
2020-01-07,3739
2020-01-08,3863
2020-01-09,3915
2020-01-10,4525
2020-01-11,3092
2020-01-12,2985
2020-01-13,3572
2020-01-14,3960
2020-01-15,3933
2020-01-16,4207
2020-01-17,4783
2020-01-18,3336
2020-01-19,2832
2020-01-20,4108
2020-01-21,3835
2020-01-22,3990
2020-01-23,4224
2020-01-24,4720
2020-01-25,3499
2020-01-26,3374
2020-01-27,4080
2020-01-28,3905
2020-01-29,4345
2020-01-30,4586
2020-01-31,4825
2020-02-01,3628
2020-02-02,3300
2020-02-03,4114
2020-02-04,3981
2020-02-05,4097
2020-02-06,4347
2020-02-07,4756
2020-02-08,3209
2020-02-09,2750
2020-02-10,4026
2020-02-11,3476
2020-02-12,4196
2020-02-13,4370
2020-02-14,4762
2020-02-15,3224
2020-02-16,2903
2020-02-17,4267
2020-02-18,4061
2020-02-19,4331
2020-02-20,4256
2020-02-21,4865
2020-02-22,3741
2020-02-23,3706
2020-02-24,4110
2020-02-25,4214
2020-02-26,4176
2020-02-27,4388
2020-02-28,4629
2020-02-29,2699
2020-03-01,3165
2020-03-02,4037
2020-03-03,3990
2020-03-04,4358
2020-03-05,4386
2020-03-06,4758
2020-03-07,3552
2020-03-08,3324
2020-03-09,4124
2020-03-10,4142
2020-03-11,4150
2020-03-12,4210
2020-03-13,4185
2020-03-14,2851
2020-03-15,2219
2020-03-16,3264
2020-03-17,1783
2020-03-18,3058
2020-03-19,3038
2020-03-20,3401
2020-03-21,2184
2020-03-22,1803
2020-03-23,2931
2020-03-24,2868
2020-03-25,2854
2020-03-26,2847
2020-03-27,3021
2020-03-28,1522
2020-03-29,848
2020-03-30,1883
2020-03-31,1885
2020-04-01,1830
2020-04-02,1924
2020-04-03,2031
2020-04-04,1310
2020-04-05,932
2020-04-06,2016
2020-04-07,2013
2020-04-08,2008
2020-04-09,2052
2020-04-10,1705
2020-04-11,1313
2020-04-12,639
2020-04-13,980
2020-04-14,2066
2020-04-15,2111
2020-04-16,1991
2020-04-17,2167
2020-04-18,1311
2020-04-19,939
2020-04-20,2016
2020-04-21,2091
2020-04-22,2117
2020-04-23,2115
2020-04-24,2344
2020-04-25,1420
2020-04-26,1046
2020-04-27,2081
2020-04-28,2156
2020-04-29,2216
2020-04-30,2112
2020-05-01,2291
2020-05-02,1407
2020-05-03,908
2020-05-04,1374
2020-05-05,2464
2020-05-06,2424
