,count
2020-01-01,4540
2020-01-02,4477
2020-01-03,5189
2020-01-04,4882
2020-01-05,4155
2020-01-06,3770
2020-01-07,3721
2020-01-08,4032
2020-01-09,4246
2020-01-10,4620
2020-01-11,4357
2020-01-12,4544
2020-01-13,3359
2020-01-14,4059
2020-01-15,4146
2020-01-16,4062
2020-01-17,4855
2020-01-18,5142
2020-01-19,4740
2020-01-20,4122
2020-01-21,4080
2020-01-22,4385
2020-01-23,4265
2020-01-24,5182
2020-01-25,5228
2020-01-26,4800
2020-01-27,3975
2020-01-28,3823
2020-01-29,4238
2020-01-30,4155
2020-01-31,5320
2020-02-01,4907
2020-02-02,4809
2020-02-03,4175
2020-02-04,4218
2020-02-05,4271
2020-02-06,4318
2020-02-07,5024
2020-02-08,4568
2020-02-09,3703
2020-02-10,3828
2020-02-11,3668
2020-02-12,4093
2020-02-13,4533
2020-02-14,5473
2020-02-15,4724
2020-02-16,4581
2020-02-17,4571
2020-02-18,4469
2020-02-19,4571
2020-02-20,4420
2020-02-21,5141
2020-02-22,4966
2020-02-23,700
2020-02-24,1607
2020-02-25,4212
2020-02-26,4815
2020-02-27,4567
2020-02-28,5192
2020-02-29,4355
2020-03-01,5209
2020-03-02,4278
2020-03-03,4442
2020-03-04,4744
2020-03-05,4558
2020-03-06,5392
2020-03-07,5329
2020-03-08,5420
2020-03-09,4140
2020-03-10,4383
2020-03-11,4511
2020-03-12,4488
2020-03-13,5211
2020-03-14,4994
2020-03-15,4745
2020-03-16,4595
2020-03-17,3828
2020-03-18,3965
2020-03-19,3968
2020-03-20,4718
2020-03-21,4084
2020-03-22,4794
2020-03-23,3214
2020-03-24,3002
2020-03-25,2751
2020-03-26,2906
2020-03-27,3218
2020-03-28,1921
2020-03-29,883
2020-03-30,1541
2020-03-31,1596
2020-04-01,1606
2020-04-02,1702
2020-04-03,1886
2020-04-04,1730
2020-04-05,908
2020-04-06,1795
2020-04-07,1791
2020-04-08,1619
2020-04-09,1289
2020-04-10,998
2020-04-11,770
2020-04-12,390
2020-04-13,789
2020-04-14,1528
2020-04-15,1405
2020-04-16,1603
2020-04-17,1599
2020-04-18,1087
2020-04-19,631
2020-04-20,1472
2020-04-21,1616
2020-04-22,1607
2020-04-23,1804
2020-04-24,1753
2020-04-25,1305
2020-04-26,911
2020-04-27,1825
2020-04-28,1488
2020-04-29,1558
2020-04-30,1559
2020-05-01,1629
2020-05-02,1149
2020-05-03,743
2020-05-04,1113
2020-05-05,2095
2020-05-06,1974
2020-05-07,2033
2020-05-08,2001
2020-05-09,1706
2020-05-10,1102
2020-05-11,2126
2020-05-12,2257
2020-05-13,2172
2020-05-14,2250
2020-05-15,2400
2020-05-16,2055
2020-05-17,1401
2020-05-18,2598
2020-05-19,2580
2020-05-20,2728
2020-05-21,2771
2020-05-22,2864
2020-05-23,2587
2020-05-24,2239
2020-05-25,2861
2020-05-26,3034
2020-05-27,2946
2020-05-28,3431
2020-05-29,3415
2020-05-30,3106
2020-05-31,2861
2020-06-01,3012
2020-06-02,3525
2020-06-03,3119
2020-06-04,3142
2020-06-05,3376
2020-06-06,3034
2020-06-07,2798
2020-06-08,3460
2020-06-09,3159
2020-06-10,3321
2020-06-11,3730
2020-06-12,3948
2020-06-13,4023
2020-06-14,4511
2020-06-15,3630
2020-06-16,3596
2020-06-17,3732
2020-06-18,3845
2020-06-19,4121
2020-06-20,4602
2020-06-21,3804
2020-06-22,3596
2020-06-23,3604
2020-06-24,4474
2020-06-25,5289
2020-06-26,4627
2020-06-27,4278
2020-06-28,3141
2020-06-29,4817
2020-06-30,4740
2020-07-01,4982
2020-07-02,5752
2020-07-03,5884
2020-07-04,5878
2020-07-05,6155
2020-07-06,5295
2020-07-07,4894
2020-07-08,5390
2020-07-09,5869
2020-07-10,7282
2020-07-11,8119
2020-07-12,8453
2020-07-13,8202
2020-07-14,6296
2020-07-15,6061
2020-07-16,6630
2020-07-17,6997
2020-07-18,7699
2020-07-19,10054
2020-07-20,6752
2020-07-21,6498
2020-07-22,5952
2020-07-23,5973
2020-07-24,6827
2020-07-25,6871
2020-07-26,8301
2020-07-27,6265
2020-07-28,6164
2020-07-29,6072
2020-07-30,6068
2020-07-31,7685
2020-08-01,7641
2020-08-02,9201
2020-08-03,7448
2020-08-04,5614
2020-08-05,5957
2020-08-06,7488
2020-08-07,7573
2020-08-08,9822
2020-08-09,11481
2020-08-10,6924
2020-08-11,7160
2020-08-12,8644
2020-08-13,7012
2020-08-14,9403
2020-08-15,9463
2020-08-16,9286
2020-08-17,6324
2020-08-18,5837
2020-08-19,6015
2020-08-20,5541
2020-08-21,6840
2020-08-22,6464
2020-08-23,6782
2020-08-24,5819
2020-08-25,4685
2020-08-26,5891
2020-08-27,5406
2020-08-28,7403
2020-08-29,7608
2020-08-30,8340
2020-08-31,7883
2020-09-01,5009
2020-09-02,4736
2020-09-03,4914
2020-09-04,6166
2020-09-05,5790
2020-09-06,6988
2020-09-07,4891
2020-09-08,4586
2020-09-09,5033
2020-09-10,4960
2020-09-11,5847
2020-09-12,5542
2020-09-13,6486
2020-09-14,4747
2020-09-15,5073
2020-09-16,5102
2020-09-17,5179
2020-09-18,6875
2020-09-19,7168
2020-09-20,8521
2020-09-21,4983
2020-09-22,4191
2020-09-23,4530
2020-09-24,4497
2020-09-25,5618
2020-09-26,2848
2020-09-27,2426
2020-09-28,2998
2020-09-29,2965
2020-09-30,3049
2020-10-01,3038
2020-10-02,3570
2020-10-03,2960
2020-10-04,1958
2020-10-05,3193
2020-10-06,3204
2020-10-07,2676
2020-10-08,2746
2020-10-09,2903
2020-10-10,2095
2020-10-11,1577
2020-10-12,2594
2020-10-13,2668
2020-10-14,2824
2020-10-15,3012
2020-10-16,2666
2020-10-17,1825
2020-10-18,1303
2020-10-19,2478
2020-10-20,2805
2020-10-21,3070
2020-10-22,2110
2020-10-23,2414
2020-10-24,1594
2020-10-25,1023
2020-10-26,1609
2020-10-27,2185
2020-10-28,2290
2020-10-29,2276
2020-10-30,2525
2020-10-31,1915
2020-11-01,1440
2020-11-02,2510
2020-11-03,2584
2020-11-04,2631
2020-11-05,2636
2020-11-06,2886
2020-11-07,2312
2020-11-08,1599
2020-11-09,2592
2020-11-10,2642
2020-11-11,2678
2020-11-12,2727
2020-11-13,3049
2020-11-14,2359
2020-11-15,1679
2020-11-16,2769
2020-11-17,2716
2020-11-18,2723
2020-11-19,2799
2020-11-20,3143
2020-11-21,2479
2020-11-22,1815
2020-11-23,2715
2020-11-24,2788
2020-11-25,3043
2020-11-26,3213
2020-11-27,3284
2020-11-28,2587
2020-11-29,2073
2020-11-30,2929
