,count
2020-01-01,5896
2020-01-02,11046
2020-01-03,11856
2020-01-04,9089
2020-01-05,7651
2020-01-06,11701
2020-01-07,12283
2020-01-08,12344
2020-01-09,12878
2020-01-10,13183
2020-01-11,8502
2020-01-12,8394
2020-01-13,11387
2020-01-14,12803
2020-01-15,13351
2020-01-16,13108
2020-01-17,13825
2020-01-18,9826
2020-01-19,8673
2020-01-20,13193
2020-01-21,13279
2020-01-22,13426
2020-01-23,13098
2020-01-24,14302
2020-01-25,9438
2020-01-26,8769
2020-01-27,13080
2020-01-28,12863
2020-01-29,13363
2020-01-30,15577
2020-01-31,15997
2020-02-01,11912
2020-02-02,13035
2020-02-03,14023
2020-02-04,14140
2020-02-05,14748
2020-02-06,14476
2020-02-07,15193
2020-02-08,10176
2020-02-09,8384
2020-02-10,13409
2020-02-11,13320
2020-02-12,14199
2020-02-13,14515
2020-02-14,15417
2020-02-15,8990
2020-02-16,9765
2020-02-17,13573
2020-02-18,14220
2020-02-19,14075
2020-02-20,14792
2020-02-21,14821
2020-02-22,11274
2020-02-23,10011
2020-02-24,13691
2020-02-25,14096
2020-02-26,14329
2020-02-27,14781
2020-02-28,15131
2020-02-29,9502
2020-03-01,10299
2020-03-02,14153
2020-03-03,14769
2020-03-04,14443
2020-03-05,14884
2020-03-06,15403
2020-03-07,10782
2020-03-08,10240
2020-03-09,13530
2020-03-10,14022
2020-03-11,13859
2020-03-12,14200
2020-03-13,12654
2020-03-14,8232
2020-03-15,6722
2020-03-16,10171
2020-03-17,5683
2020-03-18,9839
2020-03-19,9859
2020-03-20,10282
2020-03-21,6873
2020-03-22,6619
2020-03-23,9149
2020-03-24,9102
2020-03-25,8793
2020-03-26,8876
2020-03-27,9290
2020-03-28,3537
2020-03-29,1831
2020-03-30,5646
2020-03-31,5500
2020-04-01,5475
2020-04-02,5704
2020-04-03,5728
2020-04-04,3053
2020-04-05,1919
2020-04-06,5737
2020-04-07,5993
2020-04-08,5849
2020-04-09,5868
2020-04-10,4946
2020-04-11,2573
2020-04-12,1397
2020-04-13,2129
2020-04-14,5774
2020-04-15,5966
2020-04-16,6042
2020-04-17,6088
2020-04-18,2929
2020-04-19,1886
2020-04-20,5943
2020-04-21,5989
2020-04-22,5970
2020-04-23,6264
2020-04-24,6295
2020-04-25,3174
2020-04-26,2052
2020-04-27,6293
2020-04-28,6323
2020-04-29,6247
2020-04-30,6250
2020-05-01,6271
2020-05-02,3152
2020-05-03,1961
2020-05-04,2545
2020-05-05,6703
2020-05-06,6683
2020-05-07,6844
2020-05-08,6909
2020-05-09,3653
2020-05-10,2689
2020-05-11,7060
2020-05-12,7273
2020-05-13,7116
2020-05-14,7141
2020-05-15,7500
2020-05-16,4196
2020-05-17,3013
2020-05-18,8103
2020-05-19,8368
2020-05-20,8593
2020-05-21,8619
2020-05-22,8648
2020-05-23,5309
2020-05-24,3800
2020-05-25,8649
2020-05-26,8958
2020-05-27,9302
2020-05-28,9136
2020-05-29,9172
2020-05-30,5360
2020-05-31,3668
2020-06-01,4324
2020-06-02,9155
2020-06-03,9442
2020-06-04,9914
2020-06-05,9745
2020-06-06,6120
2020-06-07,4672
2020-06-08,9875
2020-06-09,10483
2020-06-10,10496
2020-06-11,10404
2020-06-12,10881
2020-06-13,8093
2020-06-14,6658
2020-06-15,10724
2020-06-16,10743
2020-06-17,11019
2020-06-18,11429
2020-06-19,11992
2020-06-20,8618
2020-06-21,7539
2020-06-22,11003
2020-06-23,11722
2020-06-24,12003
2020-06-25,12022
2020-06-26,12355
2020-06-27,9008
2020-06-28,8184
2020-06-29,12088
2020-06-30,12355
2020-07-01,12390
2020-07-02,12933
2020-07-03,13141
2020-07-04,10765
