,count
2020-01-01,6382
2020-01-02,8204
2020-01-03,7846
2020-01-04,6782
2020-01-05,6170
2020-01-06,4661
2020-01-07,6197
2020-01-08,6096
2020-01-09,6618
2020-01-10,7311
2020-01-11,5576
2020-01-12,6098
2020-01-13,5344
2020-01-14,6346
2020-01-15,6633
2020-01-16,6376
2020-01-17,8024
2020-01-18,6599
2020-01-19,7083
2020-01-20,6547
2020-01-21,6438
2020-01-22,6770
2020-01-23,6741
2020-01-24,8290
2020-01-25,6561
2020-01-26,7427
2020-01-27,6456
2020-01-28,6062
2020-01-29,6500
2020-01-30,6585
2020-01-31,8350
2020-02-01,6885
2020-02-02,7153
2020-02-03,6538
2020-02-04,6671
2020-02-05,6748
2020-02-06,7034
2020-02-07,8149
2020-02-08,5976
2020-02-09,5457
2020-02-10,6112
2020-02-11,6120
2020-02-12,6524
2020-02-13,7139
2020-02-14,8885
2020-02-15,6009
2020-02-16,6343
2020-02-17,7387
2020-02-18,7504
2020-02-19,7628
2020-02-20,8458
2020-02-21,9397
2020-02-22,6970
2020-02-23,7909
2020-02-24,6530
2020-02-25,6279
2020-02-26,6991
2020-02-27,7147
2020-02-28,8367
2020-02-29,5042
2020-03-01,7501
2020-03-02,7835
2020-03-03,8155
2020-03-04,7140
2020-03-05,7269
2020-03-06,8717
2020-03-07,6861
2020-03-08,7039
2020-03-09,6660
2020-03-10,6558
2020-03-11,6660
2020-03-12,7124
2020-03-13,7699
2020-03-14,5583
2020-03-15,4785
2020-03-16,5510
2020-03-17,3747
2020-03-18,5010
2020-03-19,4902
2020-03-20,5310
2020-03-21,3568
2020-03-22,3911
2020-03-23,4220
2020-03-24,4306
2020-03-25,3915
2020-03-26,3965
2020-03-27,4377
2020-03-28,1898
2020-03-29,1059
2020-03-30,2108
2020-03-31,2089
2020-04-01,2035
2020-04-02,2193
2020-04-03,2296
2020-04-04,1452
2020-04-05,993
2020-04-06,2162
2020-04-07,2295
2020-04-08,2164
2020-04-09,2041
2020-04-10,1625
2020-04-11,980
2020-04-12,508
2020-04-13,838
2020-04-14,1953
2020-04-15,2016
2020-04-16,2021
2020-04-17,2082
2020-04-18,1106
2020-04-19,721
2020-04-20,1986
2020-04-21,1995
2020-04-22,2042
2020-04-23,2088
2020-04-24,1998
2020-04-25,1100
2020-04-26,735
2020-04-27,2117
2020-04-28,2142
2020-04-29,2123
2020-04-30,2305
2020-05-01,2151
2020-05-02,1124
2020-05-03,769
2020-05-04,980
2020-05-05,2554
2020-05-06,2574
2020-05-07,2631
2020-05-08,2599
2020-05-09,1366
2020-05-10,963
2020-05-11,2404
2020-05-12,2068
2020-05-13,2076
2020-05-14,2794
2020-05-15,2757
2020-05-16,1606
2020-05-17,1330
2020-05-18,3266
2020-05-19,3412
2020-05-20,3513
2020-05-21,3716
2020-05-22,3971
