,count
2020-01-01,20783
2020-01-02,31983
2020-01-03,34468
2020-01-04,28346
2020-01-05,24891
2020-01-06,34153
2020-01-07,35596
2020-01-08,36926
2020-01-09,37363
2020-01-10,39381
2020-01-11,28029
2020-01-12,27087
2020-01-13,33582
2020-01-14,37934
2020-01-15,38965
2020-01-16,37889
2020-01-17,40018
2020-01-18,30317
2020-01-19,27816
2020-01-20,37636
2020-01-21,37996
2020-01-22,38744
2020-01-23,38881
2020-01-24,40579
2020-01-25,32144
2020-01-26,28353
2020-01-27,37631
2020-01-28,38780
2020-01-29,39225
2020-01-30,39742
2020-01-31,40800
2020-02-01,30672
2020-02-02,28851
2020-02-03,38001
2020-02-04,39037
2020-02-05,39700
2020-02-06,39786
2020-02-07,40442
2020-02-08,31305
2020-02-09,22680
2020-02-10,36987
2020-02-11,37107
2020-02-12,39371
2020-02-13,39656
2020-02-14,40657
2020-02-15,26480
2020-02-16,26736
2020-02-17,37970
2020-02-18,39386
2020-02-19,39940
2020-02-20,40963
2020-02-21,41083
2020-02-22,32646
2020-02-23,28027
2020-02-24,37618
2020-02-25,39192
2020-02-26,39386
2020-02-27,40196
2020-02-28,41336
2020-02-29,28582
2020-03-01,28470
2020-03-02,38437
2020-03-03,39414
2020-03-04,39939
2020-03-05,41030
2020-03-06,41918
2020-03-07,31412
2020-03-08,29318
2020-03-09,37796
2020-03-10,38182
2020-03-11,38350
2020-03-12,38589
2020-03-13,35400
2020-03-14,23961
2020-03-15,21261
2020-03-16,27928
2020-03-17,20229
2020-03-18,26825
2020-03-19,27237
2020-03-20,28452
2020-03-21,20772
2020-03-22,22582
2020-03-23,24825
2020-03-24,25516
2020-03-25,24086
2020-03-26,23575
2020-03-27,25584
2020-03-28,8580
2020-03-29,4970
2020-03-30,11739
2020-03-31,10903
2020-04-01,11091
2020-04-02,11152
2020-04-03,12225
2020-04-04,7008
2020-04-05,5214
2020-04-06,11404
2020-04-07,11973
2020-04-08,11713
2020-04-09,11216
2020-04-10,9026
2020-04-11,5435
2020-04-12,3296
2020-04-13,4645
2020-04-14,11627
2020-04-15,11671
2020-04-16,11849
2020-04-17,12145
2020-04-18,6623
2020-04-19,4827
2020-04-20,12039
2020-04-21,12365
2020-04-22,12853
2020-04-23,13167
2020-04-24,13184
2020-04-25,7213
2020-04-26,5160
2020-04-27,12700
2020-04-28,12852
2020-04-29,12506
2020-04-30,13086
2020-05-01,12578
2020-05-02,6620
2020-05-03,4696
2020-05-04,5898
2020-05-05,14361
2020-05-06,14573
2020-05-07,15140
2020-05-08,15072
2020-05-09,8423
2020-05-10,6321
2020-05-11,14619
2020-05-12,15501
2020-05-13,15942
2020-05-14,16335
2020-05-15,16793
2020-05-16,9708
2020-05-17,7635
2020-05-18,20307
2020-05-19,21391
2020-05-20,22346
2020-05-21,22465
2020-05-22,22612
2020-05-23,13460
2020-05-24,10306
2020-05-25,22722
2020-05-26,23229
2020-05-27,24264
2020-05-28,24824
2020-05-29,23721
2020-05-30,13885
2020-05-31,10488
2020-06-01,12289
2020-06-02,26017
2020-06-03,24844
2020-06-04,25389
2020-06-05,26122
2020-06-06,15899
2020-06-07,13264
2020-06-08,27704
2020-06-09,28041
2020-06-10,28411
2020-06-11,28615
2020-06-12,29254
2020-06-13,22169
2020-06-14,19531
2020-06-15,29695
2020-06-16,29868
2020-06-17,30175
2020-06-18,30138
2020-06-19,31521
2020-06-20,25598
2020-06-21,22361
2020-06-22,29253
2020-06-23,30628
2020-06-24,32680
2020-06-25,36473
2020-06-26,35219
2020-06-27,26395
2020-06-28,23187
2020-06-29,35839
2020-06-30,36075
2020-07-01,37101
2020-07-02,39165
2020-07-03,41245
2020-07-04,33696
2020-07-05,33383
2020-07-06,38045
2020-07-07,36371
2020-07-08,36867
2020-07-09,38707
2020-07-10,43820
2020-07-11,36629
2020-07-12,36509
2020-07-13,37950
2020-07-14,36720
2020-07-15,39447
2020-07-16,41538
2020-07-17,44384
2020-07-18,35462
2020-07-19,38400
2020-07-20,40447
2020-07-21,40406
2020-07-22,40516
2020-07-23,40524
2020-07-24,44380
2020-07-25,34476
2020-07-26,34832
2020-07-27,38113
2020-07-28,39496
2020-07-29,40232
2020-07-30,42858
2020-07-31,46382
2020-08-01,38033
2020-08-02,32180
2020-08-03,37025
2020-08-04,40310
2020-08-05,40099
2020-08-06,42704
2020-08-07,44996
2020-08-08,40693
2020-08-09,38650
2020-08-10,39396
2020-08-11,40011
2020-08-12,42956
2020-08-13,42057
2020-08-14,45454
2020-08-15,37473
2020-08-16,33966
2020-08-17,37700
2020-08-18,39462
2020-08-19,38414
2020-08-20,37083
2020-08-21,43010
2020-08-22,34673
2020-08-23,34013
2020-08-24,39318
2020-08-25,34965
2020-08-26,40923
2020-08-27,37900
2020-08-28,40542
2020-08-29,34503
2020-08-30,35193
2020-08-31,37549
2020-09-01,36429
2020-09-02,35485
2020-09-03,38078
2020-09-04,42732
2020-09-05,33998
2020-09-06,33825
2020-09-07,36347
2020-09-08,36551
2020-09-09,38555
2020-09-10,38256
2020-09-11,42276
2020-09-12,33447
2020-09-13,37294
2020-09-14,37768
2020-09-15,38818
2020-09-16,39176
2020-09-17,39845
2020-09-18,43729
2020-09-19,25629
2020-09-20,24813
2020-09-21,34276
2020-09-22,33654
2020-09-23,34983
2020-09-24,35311
2020-09-25,37173
2020-09-26,25636
2020-09-27,23244
2020-09-28,32695
2020-09-29,34043
2020-09-30,33597
2020-10-01,35088
2020-10-02,37113
2020-10-03,25131
2020-10-04,18618
2020-10-05,34427
2020-10-06,35224
2020-10-07,31214
2020-10-08,31566
2020-10-09,32083
2020-10-10,19676
2020-10-11,15934
2020-10-12,30577
2020-10-13,31016
2020-10-14,32021
2020-10-15,32462
2020-10-16,32696
2020-10-17,19939
2020-10-18,16102
2020-10-19,31713
2020-10-20,32866
2020-10-21,36587
2020-10-22,27032
2020-10-23,27255
2020-10-24,12352
2020-10-25,8867
2020-10-26,10824
2020-10-27,25895
2020-10-28,26249
2020-10-29,26595
2020-10-30,27295
2020-10-31,13422
2020-11-01,10249
2020-11-02,27747
2020-11-03,28438
2020-11-04,29046
2020-11-05,29738
2020-11-06,30055
2020-11-07,16230
2020-11-08,12062
2020-11-09,28102
2020-11-10,29555
2020-11-11,28778
2020-11-12,29902
2020-11-13,30761
2020-11-14,16321
2020-11-15,12820
2020-11-16,28667
2020-11-17,29230
2020-11-18,30373
2020-11-19,30407
2020-11-20,31307
2020-11-21,17058
2020-11-22,13754
2020-11-23,29516
2020-11-24,29693
2020-11-25,30976
2020-11-26,31315
2020-11-27,32142
2020-11-28,18010
2020-11-29,14139
2020-11-30,29843
2020-12-01,33085
2020-12-02,33564
2020-12-03,34029
2020-12-04,35255
2020-12-05,23718
2020-12-06,20397
2020-12-07,32282
2020-12-08,33648
2020-12-09,33899
2020-12-10,34553
2020-12-11,36222
2020-12-12,26175
2020-12-13,20553
2020-12-14,33570
2020-12-15,34671
2020-12-16,34958
2020-12-17,36213
2020-12-18,39600
2020-12-19,30760
2020-12-20,28576
2020-12-21,35968
2020-12-22,36058
2020-12-23,31938
2020-12-24,23236
2020-12-25,12935
2020-12-26,18326
2020-12-27,14980
2020-12-28,15095
2020-12-29,18672
2020-12-30,20565
2020-12-31,15399
2021-01-01,7767
2021-01-02,11366
2021-01-03,9976
2021-01-04,20993
2021-01-05,22022
2021-01-06,22946
2021-01-07,22272
2021-01-08,22769
2021-01-09,11174
2021-01-10,8809
2021-01-11,20372
2021-01-12,19734
2021-01-13,20251
2021-01-14,20597
2021-01-15,20850
2021-01-16,11304
2021-01-17,8593
2021-01-18,20440
2021-01-19,20334
2021-01-20,20250
2021-01-21,20784
2021-01-22,21420
2021-01-23,11915
2021-01-24,7466
2021-01-25,20193
2021-01-26,20545
