,count
2020-01-01,11425
2020-01-02,18564
2020-01-03,19129
2020-01-04,14581
2020-01-05,14762
2020-01-06,20297
2020-01-07,19974
2020-01-08,19619
2020-01-09,20925
2020-01-10,21506
2020-01-11,14019
2020-01-12,15364
2020-01-13,18837
2020-01-14,20186
2020-01-15,20325
2020-01-16,21399
2020-01-17,22043
2020-01-18,15230
2020-01-19,14754
2020-01-20,20984
2020-01-21,20788
2020-01-22,19973
2020-01-23,21715
2020-01-24,22107
2020-01-25,15356
2020-01-26,15118
2020-01-27,20317
2020-01-28,20141
2020-01-29,20121
2020-01-30,21805
2020-01-31,22494
2020-02-01,15580
2020-02-02,15131
2020-02-03,21278
2020-02-04,20824
2020-02-05,19944
2020-02-06,21920
2020-02-07,22350
2020-02-08,14843
2020-02-09,13632
2020-02-10,21458
2020-02-11,20742
2020-02-12,20759
2020-02-13,22849
2020-02-14,22413
2020-02-15,13076
2020-02-16,13915
2020-02-17,21321
2020-02-18,21311
2020-02-19,20844
2020-02-20,22312
2020-02-21,21976
2020-02-22,15411
2020-02-23,15741
2020-02-24,22038
2020-02-25,21242
2020-02-26,21151
2020-02-27,23536
2020-02-28,22857
2020-02-29,14224
2020-03-01,16748
2020-03-02,21541
2020-03-03,21183
2020-03-04,20608
2020-03-05,22432
2020-03-06,22358
2020-03-07,14318
2020-03-08,15824
2020-03-09,20969
2020-03-10,19942
2020-03-11,19118
2020-03-12,20147
2020-03-13,17015
2020-03-14,10972
2020-03-15,11692
2020-03-16,13716
2020-03-17,8851
2020-03-18,12192
2020-03-19,12681
2020-03-20,12618
2020-03-21,7817
2020-03-22,8703
2020-03-23,10017
2020-03-24,10203
2020-03-25,9370
2020-03-26,9757
2020-03-27,10249
2020-03-28,3227
2020-03-29,2170
2020-03-30,4751
2020-03-31,4330
2020-04-01,4275
2020-04-02,4183
2020-04-03,4475
2020-04-04,2754
2020-04-05,1919
2020-04-06,4508
2020-04-07,4306
2020-04-08,4378
2020-04-09,4269
2020-04-10,3595
2020-04-11,2130
2020-04-12,1438
2020-04-13,1923
2020-04-14,4283
2020-04-15,4541
2020-04-16,4405
2020-04-17,4578
2020-04-18,2384
2020-04-19,1948
2020-04-20,4493
2020-04-21,4540
2020-04-22,4869
2020-04-23,4928
2020-04-24,4876
2020-04-25,2650
2020-04-26,2052
2020-04-27,4918
2020-04-28,4803
2020-04-29,4912
2020-04-30,5179
2020-05-01,5088
2020-05-02,2886
2020-05-03,2048
2020-05-04,2454
2020-05-05,5262
2020-05-06,5444
2020-05-07,5770
2020-05-08,5800
2020-05-09,3437
2020-05-10,2722
2020-05-11,5716
2020-05-12,5800
2020-05-13,5998
2020-05-14,6200
2020-05-15,6424
2020-05-16,3775
2020-05-17,2992
2020-05-18,7893
2020-05-19,8002
2020-05-20,8095
2020-05-21,8112
2020-05-22,8408
2020-05-23,5613
2020-05-24,4341
2020-05-25,8610
2020-05-26,8459
2020-05-27,9039
2020-05-28,9169
2020-05-29,9051
2020-05-30,5753
2020-05-31,4551
2020-06-01,5202
2020-06-02,9389
2020-06-03,9367
2020-06-04,9288
2020-06-05,9804
2020-06-06,6781
2020-06-07,6008
2020-06-08,11852
2020-06-09,11243
2020-06-10,11379
2020-06-11,11164
2020-06-12,11699
2020-06-13,9930
2020-06-14,9862
2020-06-15,11764
2020-06-16,11426
2020-06-17,11808
2020-06-18,12011
2020-06-19,12857
2020-06-20,8689
2020-06-21,9762
2020-06-22,10740
2020-06-23,11066
2020-06-24,12753
2020-06-25,13609
2020-06-26,12512
2020-06-27,9681
2020-06-28,9767
2020-06-29,12593
2020-06-30,12677
2020-07-01,13475
2020-07-02,14280
2020-07-03,13937
2020-07-04,11027
2020-07-05,10591
2020-07-06,13523
2020-07-07,12997
2020-07-08,13000
2020-07-09,14246
2020-07-10,14774
2020-07-11,12605
2020-07-12,11460
2020-07-13,13098
2020-07-14,13487
2020-07-15,14108
2020-07-16,15378
2020-07-17,14599
2020-07-18,11667
2020-07-19,13304
2020-07-20,14413
2020-07-21,15033
2020-07-22,14122
2020-07-23,15126
2020-07-24,14706
2020-07-25,11695
2020-07-26,11573
2020-07-27,13744
2020-07-28,14230
2020-07-29,13512
2020-07-30,15376
2020-07-31,15381
2020-08-01,12412
2020-08-02,12643
2020-08-03,11579
2020-08-04,14382
2020-08-05,14655
2020-08-06,15439
2020-08-07,15501
2020-08-08,13309
2020-08-09,13198
2020-08-10,15140
2020-08-11,16260
2020-08-12,16129
2020-08-13,14967
2020-08-14,14936
2020-08-15,11538
2020-08-16,11534
2020-08-17,13639
2020-08-18,15231
2020-08-19,14049
2020-08-20,13400
2020-08-21,15257
2020-08-22,11953
2020-08-23,12223
2020-08-24,14183
2020-08-25,13609
2020-08-26,15116
2020-08-27,14721
2020-08-28,15199
2020-08-29,12484
2020-08-30,12297
2020-08-31,14050
2020-09-01,13810
2020-09-02,13701
2020-09-03,14856
2020-09-04,14940
2020-09-05,12322
2020-09-06,11288
2020-09-07,13817
2020-09-08,13927
2020-09-09,14559
2020-09-10,15156
2020-09-11,15121
2020-09-12,12270
2020-09-13,11380
2020-09-14,14057
2020-09-15,14148
2020-09-16,14553
2020-09-17,15489
2020-09-18,15854
2020-09-19,12920
2020-09-20,13255
2020-09-21,14554
2020-09-22,13893
2020-09-23,14095
2020-09-24,14754
2020-09-25,14870
2020-09-26,12047
2020-09-27,11439
2020-09-28,13573
2020-09-29,13464
2020-09-30,13316
2020-10-01,14233
2020-10-02,14245
2020-10-03,11636
2020-10-04,9814
2020-10-05,13247
2020-10-06,13398
2020-10-07,12513
2020-10-08,13726
2020-10-09,13417
2020-10-10,10655
2020-10-11,9785
2020-10-12,12556
2020-10-13,12583
2020-10-14,12968
2020-10-15,13908
2020-10-16,13736
2020-10-17,10087
2020-10-18,9016
2020-10-19,12522
2020-10-20,11697
2020-10-21,13117
2020-10-22,9342
2020-10-23,10025
2020-10-24,5487
2020-10-25,4530
2020-10-26,4162
2020-10-27,8890
2020-10-28,9279
2020-10-29,9404
2020-10-30,10207
2020-10-31,5757
2020-11-01,4557
2020-11-02,9990
2020-11-03,10476
2020-11-04,10703
2020-11-05,10799
2020-11-06,11313
2020-11-07,6515
2020-11-08,4907
2020-11-09,10309
2020-11-10,10478
2020-11-11,10304
2020-11-12,11480
2020-11-13,11654
2020-11-14,6172
2020-11-15,5109
2020-11-16,10633
2020-11-17,10570
2020-11-18,11179
2020-11-19,10996
2020-11-20,11548
2020-11-21,6743
2020-11-22,5584
2020-11-23,10654
2020-11-24,10581
2020-11-25,11342
2020-11-26,11202
2020-11-27,11952
2020-11-28,7016
