,count
2020-01-01,12615
2020-01-02,18228
2020-01-03,20152
2020-01-04,16369
2020-01-05,14725
2020-01-06,18359
2020-01-07,18427
2020-01-08,18765
2020-01-09,19505
2020-01-10,21844
2020-01-11,16309
2020-01-12,15483
2020-01-13,17422
2020-01-14,19303
2020-01-15,19872
2020-01-16,20246
2020-01-17,22902
2020-01-18,16494
2020-01-19,15696
2020-01-20,19873
2020-01-21,19812
2020-01-22,19791
2020-01-23,20512
2020-01-24,23320
2020-01-25,16558
2020-01-26,16571
2020-01-27,19792
2020-01-28,19228
2020-01-29,19902
2020-01-30,20470
2020-01-31,23643
2020-02-01,17228
2020-02-02,17308
2020-02-03,19952
2020-02-04,19732
2020-02-05,20107
2020-02-06,20421
2020-02-07,23380
2020-02-08,17060
2020-02-09,14828
2020-02-10,19553
2020-02-11,18159
2020-02-12,19377
2020-02-13,20928
2020-02-14,23324
2020-02-15,14942
2020-02-16,14662
2020-02-17,20791
2020-02-18,20395
2020-02-19,20963
2020-02-20,21699
2020-02-21,23325
2020-02-22,16944
2020-02-23,17236
2020-02-24,20304
2020-02-25,19912
2020-02-26,19691
2020-02-27,20970
2020-02-28,23908
2020-02-29,14189
2020-03-01,16511
2020-03-02,20609
2020-03-03,20103
2020-03-04,20587
2020-03-05,21797
2020-03-06,24605
2020-03-07,17349
2020-03-08,16850
2020-03-09,20705
2020-03-10,19933
2020-03-11,19947
2020-03-12,20613
2020-03-13,20193
2020-03-14,13062
2020-03-15,10640
2020-03-16,14667
2020-03-17,8627
2020-03-18,14486
2020-03-19,14244
2020-03-20,15198
2020-03-21,9726
2020-03-22,8731
2020-03-23,13062
2020-03-24,13275
2020-03-25,12779
2020-03-26,12815
2020-03-27,14099
2020-03-28,5972
2020-03-29,3515
2020-03-30,7612
2020-03-31,7129
2020-04-01,7211
2020-04-02,7585
2020-04-03,7881
2020-04-04,4774
2020-04-05,3534
2020-04-06,7663
2020-04-07,7769
2020-04-08,7746
2020-04-09,7634
2020-04-10,6560
2020-04-11,4061
2020-04-12,2238
2020-04-13,3557
2020-04-14,7555
2020-04-15,7700
2020-04-16,7922
2020-04-17,8153
2020-04-18,4734
2020-04-19,3280
2020-04-20,7734
2020-04-21,7601
2020-04-22,8100
2020-04-23,8444
2020-04-24,8563
2020-04-25,5202
2020-04-26,3670
2020-04-27,8338
2020-04-28,8182
2020-04-29,8235
2020-04-30,8674
2020-05-01,8482
2020-05-02,4833
2020-05-03,3374
2020-05-04,4451
2020-05-05,9407
2020-05-06,9334
2020-05-07,9622
2020-05-08,9910
2020-05-09,5983
2020-05-10,4618
2020-05-11,9351
2020-05-12,9681
2020-05-13,9887
2020-05-14,10251
2020-05-15,10420
2020-05-16,6872
2020-05-17,5432
2020-05-18,11977
2020-05-19,12324
2020-05-20,12613
2020-05-21,13228
2020-05-22,13160
2020-05-23,8353
2020-05-24,7170
2020-05-25,13322
2020-05-26,13084
2020-05-27,13674
2020-05-28,14534
2020-05-29,14738
2020-05-30,9460
2020-05-31,7414
2020-06-01,8888
2020-06-02,14783
2020-06-03,14101
2020-06-04,14186
2020-06-05,15152
2020-06-06,9548
2020-06-07,8351
2020-06-08,14903
2020-06-09,14639
2020-06-10,14885
2020-06-11,15623
2020-06-12,16802
2020-06-13,11475
2020-06-14,10322
2020-06-15,15492
2020-06-16,15620
2020-06-17,15811
2020-06-18,16145
2020-06-19,17644
2020-06-20,13127
2020-06-21,11631
2020-06-22,15758
2020-06-23,15684
2020-06-24,16717
2020-06-25,17644
2020-06-26,19149
2020-06-27,13682
2020-06-28,12421
