,count
2020-01-01,6262
2020-01-02,4870
2020-01-03,5858
2020-01-04,5037
2020-01-05,4394
2020-01-06,4501
2020-01-07,4476
2020-01-08,4508
2020-01-09,4616
2020-01-10,4721
2020-01-11,3774
2020-01-12,5292
2020-01-13,3635
2020-01-14,4519
2020-01-15,4834
2020-01-16,4815
2020-01-17,5209
2020-01-18,5197
2020-01-19,4961
2020-01-20,4466
2020-01-21,4671
2020-01-22,4703
2020-01-23,4627
2020-01-24,5690
2020-01-25,5299
2020-01-26,4990
2020-01-27,4198
2020-01-28,4232
2020-01-29,4575
2020-01-30,4879
2020-01-31,5537
2020-02-01,5276
2020-02-02,4577
2020-02-03,4592
2020-02-04,4688
2020-02-05,4868
2020-02-06,5103
2020-02-07,5266
2020-02-08,4125
2020-02-09,3900
2020-02-10,4345
2020-02-11,4281
2020-02-12,4772
2020-02-13,5042
2020-02-14,5512
2020-02-15,4233
2020-02-16,3735
2020-02-17,4525
2020-02-18,4584
2020-02-19,4286
2020-02-20,5270
2020-02-21,5067
2020-02-22,4723
2020-02-23,5009
2020-02-24,4401
2020-02-25,4497
2020-02-26,4819
2020-02-27,5181
2020-02-28,5594
2020-02-29,2828
2020-03-01,5090
2020-03-02,4637
2020-03-03,5237
2020-03-04,5141
2020-03-05,4475
2020-03-06,4974
2020-03-07,4044
2020-03-08,4011
2020-03-09,3838
2020-03-10,4390
2020-03-11,4297
2020-03-12,4298
2020-03-13,4701
2020-03-14,3965
2020-03-15,6225
2020-03-16,4237
2020-03-17,3883
2020-03-18,4097
2020-03-19,4718
2020-03-20,5233
2020-03-21,3145
2020-03-22,5401
2020-03-23,3118
2020-03-24,3324
2020-03-25,3144
2020-03-26,3223
2020-03-27,3608
2020-03-28,1459
2020-03-29,907
2020-03-30,1636
2020-03-31,1715
2020-04-01,1632
2020-04-02,1766
2020-04-03,2065
2020-04-04,1435
2020-04-05,1060
2020-04-06,1726
2020-04-07,1939
2020-04-08,1860
2020-04-09,1877
2020-04-10,1566
2020-04-11,1286
2020-04-12,686
2020-04-13,943
2020-04-14,1932
2020-04-15,1868
2020-04-16,2011
2020-04-17,1958
2020-04-18,1465
2020-04-19,1008
2020-04-20,1828
2020-04-21,2028
2020-04-22,2000
2020-04-23,2096
2020-04-24,2032
2020-04-25,1548
2020-04-26,1094
2020-04-27,1894
2020-04-28,1954
2020-04-29,1991
2020-04-30,2133
2020-05-01,2016
2020-05-02,1417
2020-05-03,1019
2020-05-04,1144
2020-05-05,2249
2020-05-06,2204
2020-05-07,2325
2020-05-08,2457
2020-05-09,1604
2020-05-10,1236
2020-05-11,2046
2020-05-12,2303
2020-05-13,2250
2020-05-14,2378
2020-05-15,2474
2020-05-16,1904
2020-05-17,1434
2020-05-18,2509
2020-05-19,2784
2020-05-20,2670
2020-05-21,2828
2020-05-22,2804
2020-05-23,2300
2020-05-24,2082
2020-05-25,2795
2020-05-26,3048
2020-05-27,3160
2020-05-28,3439
2020-05-29,3406
2020-05-30,2556
2020-05-31,2151
2020-06-01,2559
2020-06-02,3741
2020-06-03,3304
2020-06-04,3402
2020-06-05,3530
2020-06-06,2846
2020-06-07,3046
2020-06-08,4792
2020-06-09,4671
2020-06-10,4422
2020-06-11,4910
2020-06-12,5115
2020-06-13,5415
2020-06-14,5851
2020-06-15,5208
2020-06-16,4550
2020-06-17,4890
2020-06-18,5537
2020-06-19,5845
2020-06-20,4502
2020-06-21,5995
2020-06-22,4202
2020-06-23,4225
2020-06-24,6510
2020-06-25,7216
2020-06-26,5477
2020-06-27,4996
2020-06-28,5240
2020-06-29,4756
2020-06-30,5463
2020-07-01,5848
2020-07-02,6752
2020-07-03,6256
2020-07-04,6254
2020-07-05,6388
2020-07-06,6678
2020-07-07,5258
2020-07-08,5444
2020-07-09,6929
2020-07-10,8236
2020-07-11,9221
2020-07-12,7725
2020-07-13,6332
2020-07-14,5966
2020-07-15,6740
2020-07-16,7273
2020-07-17,6971
2020-07-18,7008
2020-07-19,6305
2020-07-20,7174
2020-07-21,8291
2020-07-22,6826
2020-07-23,7215
2020-07-24,7241
2020-07-25,7068
2020-07-26,7385
2020-07-27,6801
2020-07-28,7771
2020-07-29,6767
2020-07-30,8034
2020-07-31,8024
2020-08-01,7824
2020-08-02,8097
2020-08-03,8718
2020-08-04,7026
2020-08-05,7010
2020-08-06,8217
2020-08-07,8095
2020-08-08,8950
2020-08-09,9476
2020-08-10,7880
2020-08-11,8474
2020-08-12,8892
2020-08-13,7313
2020-08-14,7898
2020-08-15,7622
2020-08-16,7576
2020-08-17,6321
2020-08-18,7714
2020-08-19,6602
2020-08-20,5754
2020-08-21,7048
2020-08-22,6323
2020-08-23,7212
2020-08-24,6553
2020-08-25,5117
2020-08-26,6797
2020-08-27,5729
2020-08-28,7178
2020-08-29,7539
2020-08-30,7957
2020-08-31,6139
2020-09-01,5993
2020-09-02,5306
2020-09-03,6008
2020-09-04,6910
2020-09-05,6536
2020-09-06,7229
2020-09-07,5297
2020-09-08,5489
2020-09-09,6205
2020-09-10,5873
2020-09-11,6367
2020-09-12,6275
2020-09-13,8107
2020-09-14,5873
2020-09-15,6278
2020-09-16,6854
2020-09-17,6939
2020-09-18,8193
2020-09-19,8016
2020-09-20,8789
2020-09-21,5919
2020-09-22,5074
2020-09-23,5664
2020-09-24,5265
2020-09-25,6454
2020-09-26,6678
2020-09-27,6491
2020-09-28,4949
2020-09-29,5052
2020-09-30,4914
2020-10-01,4988
2020-10-02,6050
2020-10-03,6189
2020-10-04,4314
2020-10-05,4698
2020-10-06,5008
2020-10-07,4313
2020-10-08,4644
2020-10-09,5021
2020-10-10,4554
2020-10-11,5192
2020-10-12,4280
2020-10-13,4456
2020-10-14,4763
2020-10-15,4769
2020-10-16,5128
2020-10-17,4795
2020-10-18,5239
2020-10-19,3980
2020-10-20,4580
2020-10-21,5673
2020-10-22,3267
2020-10-23,3633
2020-10-24,2293
2020-10-25,1516
2020-10-26,1852
2020-10-27,2967
2020-10-28,2979
2020-10-29,3016
2020-10-30,3596
2020-10-31,2329
2020-11-01,1812
2020-11-02,3341
2020-11-03,3478
2020-11-04,3637
2020-11-05,3644
2020-11-06,4059
2020-11-07,2706
2020-11-08,2492
2020-11-09,3437
2020-11-10,3594
2020-11-11,3732
2020-11-12,3764
2020-11-13,3978
2020-11-14,2601
2020-11-15,2131
2020-11-16,3462
2020-11-17,3821
2020-11-18,3406
2020-11-19,3941
2020-11-20,4116
2020-11-21,2952
2020-11-22,2906
2020-11-23,3569
2020-11-24,3709
2020-11-25,3973
2020-11-26,3980
2020-11-27,4327
2020-11-28,3031
2020-11-29,2613
2020-11-30,3651
2020-12-01,4591
2020-12-02,4409
2020-12-03,4512
2020-12-04,4632
2020-12-05,3605
2020-12-06,4127
2020-12-07,4232
2020-12-08,4737
2020-12-09,4286
2020-12-10,4641
2020-12-11,4938
2020-12-12,4476
2020-12-13,3326
2020-12-14,4343
2020-12-15,4675
2020-12-16,4506
2020-12-17,4826
2020-12-18,5347
2020-12-19,4208
2020-12-20,4626
2020-12-21,5028
2020-12-22,5272
2020-12-23,5399
2020-12-24,4172
2020-12-25,2210
2020-12-26,3485
2020-12-27,2906
2020-12-28,4384
2020-12-29,4695
2020-12-30,5568
2020-12-31,3613
2021-01-01,1958
2021-01-02,2511
2021-01-03,2254
2021-01-04,2680
2021-01-05,2977
2021-01-06,2792
2021-01-07,2733
2021-01-08,3028
2021-01-09,2090
2021-01-10,1821
2021-01-11,2662
2021-01-12,2621
