,count
2020-01-01,11200
2020-01-02,18304
2020-01-03,20384
2020-01-04,15756
2020-01-05,13723
2020-01-06,21035
2020-01-07,21402
2020-01-08,22079
2020-01-09,22368
2020-01-10,23802
2020-01-11,15960
2020-01-12,14793
2020-01-13,20747
2020-01-14,22603
2020-01-15,22780
2020-01-16,23042
2020-01-17,23787
2020-01-18,16999
2020-01-19,14842
2020-01-20,22493
2020-01-21,22598
2020-01-22,22946
2020-01-23,23272
2020-01-24,23733
2020-01-25,16867
2020-01-26,15432
2020-01-27,22184
2020-01-28,22495
2020-01-29,23321
2020-01-30,23452
2020-01-31,24264
2020-02-01,16661
2020-02-02,16202
2020-02-03,22217
2020-02-04,23172
2020-02-05,23907
2020-02-06,22740
2020-02-07,25006
2020-02-08,16914
2020-02-09,14125
2020-02-10,22268
2020-02-11,21544
2020-02-12,22067
2020-02-13,24312
2020-02-14,24453
2020-02-15,14947
2020-02-16,14313
2020-02-17,22562
2020-02-18,23279
2020-02-19,23584
2020-02-20,24562
2020-02-21,24439
2020-02-22,17085
2020-02-23,15397
2020-02-24,22253
2020-02-25,22578
2020-02-26,22687
2020-02-27,23697
2020-02-28,24763
2020-02-29,15199
2020-03-01,15670
2020-03-02,22646
2020-03-03,23443
2020-03-04,23368
2020-03-05,23190
2020-03-06,24725
2020-03-07,16503
2020-03-08,16031
2020-03-09,22710
2020-03-10,22414
2020-03-11,22116
2020-03-12,21864
2020-03-13,19763
2020-03-14,11404
2020-03-15,8568
2020-03-16,13987
2020-03-17,7033
2020-03-18,15031
2020-03-19,14512
2020-03-20,15275
2020-03-21,8268
2020-03-22,7223
2020-03-23,13459
2020-03-24,13080
2020-03-25,12530
2020-03-26,12346
2020-03-27,13509
2020-03-28,4332
2020-03-29,2411
2020-03-30,6942
2020-03-31,6244
2020-04-01,6153
2020-04-02,6407
2020-04-03,6617
2020-04-04,3435
2020-04-05,2595
2020-04-06,6403
2020-04-07,6663
2020-04-08,6560
2020-04-09,6422
2020-04-10,5126
2020-04-11,2669
2020-04-12,1755
2020-04-13,2417
2020-04-14,6542
2020-04-15,6620
2020-04-16,6619
2020-04-17,7048
2020-04-18,3366
2020-04-19,2446
2020-04-20,6775
2020-04-21,6888
2020-04-22,7101
2020-04-23,7283
2020-04-24,7348
2020-04-25,3566
2020-04-26,2631
2020-04-27,7295
2020-04-28,7341
2020-04-29,7557
2020-04-30,7550
2020-05-01,7562
2020-05-02,3648
2020-05-03,2603
2020-05-04,3219
2020-05-05,8344
2020-05-06,8213
2020-05-07,8439
2020-05-08,8630
2020-05-09,4375
2020-05-10,3181
2020-05-11,8481
2020-05-12,8830
2020-05-13,9079
2020-05-14,9211
2020-05-15,9574
2020-05-16,5152
2020-05-17,3849
2020-05-18,11170
2020-05-19,11661
2020-05-20,12196
2020-05-21,12150
2020-05-22,12705
2020-05-23,6783
2020-05-24,5306
2020-05-25,12525
2020-05-26,12666
2020-05-27,13244
2020-05-28,13080
2020-05-29,13460
2020-05-30,7266
2020-05-31,5488
2020-06-01,5977
2020-06-02,13430
2020-06-03,13942
2020-06-04,14008
2020-06-05,14382
2020-06-06,7978
2020-06-07,6386
2020-06-08,14555
2020-06-09,15062
2020-06-10,15481
2020-06-11,15418
2020-06-12,16324
2020-06-13,10558
2020-06-14,8669
2020-06-15,15236
2020-06-16,15820
2020-06-17,16043
2020-06-18,16216
2020-06-19,17422
2020-06-20,11519
2020-06-21,10326
2020-06-22,15978
2020-06-23,16574
2020-06-24,5450
2020-06-25,17079
2020-06-26,18863
2020-06-27,12210
2020-06-28,10742
2020-06-29,17448
2020-06-30,17542
2020-07-01,18208
2020-07-02,18266
2020-07-03,20035
2020-07-04,13966
2020-07-05,12461
2020-07-06,17935
2020-07-07,18282
2020-07-08,18020
2020-07-09,19041
2020-07-10,20026
2020-07-11,14463
2020-07-12,13056
2020-07-13,18095
2020-07-14,18161
2020-07-15,19024
2020-07-16,19192
2020-07-17,20564
2020-07-18,14720
2020-07-19,13102
2020-07-20,18432
2020-07-21,18563
2020-07-22,18787
2020-07-23,19331
2020-07-24,20375
2020-07-25,14586
2020-07-26,12883
2020-07-27,18168
2020-07-28,19109
2020-07-29,19727
2020-07-30,20229
2020-07-31,20824
2020-08-01,15158
2020-08-02,12697
2020-08-03,13741
2020-08-04,19026
2020-08-05,19477
2020-08-06,19972
2020-08-07,20805
2020-08-08,14979
2020-08-09,13344
2020-08-10,18650
2020-08-11,18649
2020-08-12,19042
2020-08-13,19563
2020-08-14,21202
2020-08-15,15053
2020-08-16,13421
2020-08-17,19223
2020-08-18,19194
2020-08-19,19604
2020-08-20,19077
2020-08-21,20560
2020-08-22,14918
2020-08-23,13394
2020-08-24,19409
2020-08-25,18905
2020-08-26,20256
2020-08-27,19775
2020-08-28,21237
2020-08-29,15446
2020-08-30,13623
2020-08-31,18702
2020-09-01,18918
2020-09-02,18948
2020-09-03,19462
2020-09-04,21120
2020-09-05,15056
2020-09-06,13256
2020-09-07,18768
2020-09-08,18979
2020-09-09,19475
2020-09-10,19806
2020-09-11,21185
2020-09-12,14760
2020-09-13,13184
2020-09-14,18829
2020-09-15,19222
2020-09-16,19542
2020-09-17,20182
2020-09-18,21671
2020-09-19,11928
2020-09-20,9937
2020-09-21,17505
2020-09-22,17394
2020-09-23,18367
2020-09-24,18414
2020-09-25,19173
2020-09-26,11767
2020-09-27,9910
2020-09-28,17775
2020-09-29,18185
2020-09-30,18309
2020-10-01,18699
2020-10-02,19576
2020-10-03,12087
2020-10-04,9177
2020-10-05,18394
2020-10-06,18588
2020-10-07,17646
2020-10-08,17002
2020-10-09,17449
2020-10-10,8481
2020-10-11,6910
2020-10-12,16991
2020-10-13,10440
2020-10-14,17174
2020-10-15,17803
2020-10-16,17593
2020-10-17,9057
2020-10-18,6939
2020-10-19,16960
2020-10-20,17553
2020-10-21,18429
2020-10-22,15679
2020-10-23,15242
2020-10-24,6319
