,count
2020-01-01,5395
2020-01-02,9976
2020-01-03,10782
2020-01-04,8511
2020-01-05,7328
2020-01-06,10355
2020-01-07,11121
2020-01-08,11612
2020-01-09,11708
2020-01-10,12874
2020-01-11,8606
2020-01-12,7883
2020-01-13,10007
2020-01-14,11705
2020-01-15,12010
2020-01-16,11921
2020-01-17,12939
2020-01-18,9805
2020-01-19,8335
2020-01-20,11628
2020-01-21,11732
2020-01-22,12119
2020-01-23,12341
2020-01-24,13102
2020-01-25,9365
2020-01-26,8809
2020-01-27,11582
2020-01-28,11546
2020-01-29,12205
2020-01-30,12167
2020-01-31,13395
2020-02-01,9354
2020-02-02,8605
2020-02-03,11384
2020-02-04,11709
2020-02-05,12244
2020-02-06,12508
2020-02-07,13411
2020-02-08,8847
2020-02-09,6769
2020-02-10,11006
2020-02-11,11205
2020-02-12,11971
2020-02-13,12596
2020-02-14,14118
2020-02-15,9113
2020-02-16,9475
2020-02-17,11515
2020-02-18,12077
2020-02-19,12298
2020-02-20,12389
2020-02-21,13189
2020-02-22,9246
2020-02-23,8667
2020-02-24,11051
2020-02-25,11421
2020-02-26,11892
2020-02-27,12355
2020-02-28,13135
2020-02-29,7912
2020-03-01,8793
2020-03-02,11307
2020-03-03,11840
2020-03-04,11449
2020-03-05,12620
2020-03-06,13269
2020-03-07,9301
2020-03-08,8582
2020-03-09,11097
2020-03-10,11443
2020-03-11,11707
2020-03-12,11922
2020-03-13,11144
2020-03-14,7139
2020-03-15,5498
2020-03-16,8504
2020-03-17,4447
2020-03-18,8604
2020-03-19,8528
2020-03-20,9042
2020-03-21,5811
2020-03-22,4930
2020-03-23,7746
2020-03-24,8265
2020-03-25,7729
2020-03-26,7755
2020-03-27,8152
2020-03-28,3240
2020-03-29,1623
2020-03-30,4710
2020-03-31,4768
2020-04-01,4787
2020-04-02,4992
2020-04-03,5205
2020-04-04,2822
2020-04-05,1802
2020-04-06,4832
2020-04-07,5149
2020-04-08,4861
2020-04-09,4812
2020-04-10,3807
2020-04-11,2253
2020-04-12,1171
2020-04-13,1711
2020-04-14,4437
2020-04-15,4763
2020-04-16,4995
2020-04-17,5118
2020-04-18,2635
2020-04-19,1681
2020-04-20,4829
2020-04-21,5250
2020-04-22,5285
2020-04-23,5493
2020-04-24,5513
2020-04-25,2942
2020-04-26,1872
2020-04-27,5174
2020-04-28,5393
2020-04-29,5432
2020-04-30,5727
2020-05-01,5435
2020-05-02,2794
2020-05-03,1809
2020-05-04,2162
2020-05-05,5805
2020-05-06,5902
2020-05-07,5984
2020-05-08,6250
2020-05-09,3404
2020-05-10,2486
2020-05-11,5749
2020-05-12,6109
2020-05-13,6194
2020-05-14,6235
2020-05-15,6592
2020-05-16,3791
2020-05-17,2986
2020-05-18,7145
2020-05-19,7186
2020-05-20,7532
2020-05-21,7584
2020-05-22,7893
2020-05-23,4876
2020-05-24,3703
2020-05-25,7539
2020-05-26,7697
2020-05-27,7897
2020-05-28,8156
2020-05-29,8462
2020-05-30,5151
2020-05-31,3545
2020-06-01,3987
2020-06-02,8005
2020-06-03,8456
2020-06-04,8482
2020-06-05,8908
2020-06-06,5726
2020-06-07,4609
2020-06-08,8884
2020-06-09,9258
2020-06-10,9493
2020-06-11,9539
2020-06-12,9908
2020-06-13,7216
2020-06-14,6015
2020-06-15,9225
2020-06-16,9603
2020-06-17,9924
2020-06-18,9846
2020-06-19,10506
2020-06-20,7491
2020-06-21,6509
2020-06-22,9295
2020-06-23,9356
2020-06-24,10163
2020-06-25,10182
2020-06-26,10933
2020-06-27,7682
2020-06-28,6861
2020-06-29,10272
2020-06-30,10520
2020-07-01,10741
2020-07-02,11075
2020-07-03,11727
2020-07-04,9130
2020-07-05,7729
2020-07-06,10561
2020-07-07,10851
2020-07-08,10663
2020-07-09,11154
2020-07-10,12273
2020-07-11,9360
2020-07-12,8190
2020-07-13,10562
2020-07-14,10945
2020-07-15,11584
2020-07-16,11625
2020-07-17,12295
2020-07-18,9359
2020-07-19,8642
2020-07-20,11099
2020-07-21,11362
2020-07-22,11486
2020-07-23,11578
2020-07-24,12494
2020-07-25,9474
2020-07-26,7961
2020-07-27,10693
2020-07-28,11208
2020-07-29,11507
2020-07-30,11759
