,count
2020-01-01,10291
2020-01-02,16872
2020-01-03,18656
2020-01-04,15188
2020-01-05,13254
2020-01-06,17217
2020-01-07,17767
2020-01-08,18289
2020-01-09,19040
2020-01-10,19161
2020-01-11,16216
2020-01-12,15200
2020-01-13,15799
2020-01-14,19324
2020-01-15,19230
2020-01-16,19261
2020-01-17,20104
2020-01-18,16903
2020-01-19,13989
2020-01-20,18013
2020-01-21,18819
2020-01-22,18698
2020-01-23,18950
2020-01-24,20569
2020-01-25,17669
2020-01-26,15617
2020-01-27,18072
2020-01-28,18548
2020-01-29,18997
2020-01-30,19186
2020-01-31,20320
2020-02-01,17080
2020-02-02,14699
2020-02-03,18104
2020-02-04,18638
2020-02-05,18679
2020-02-06,19234
2020-02-07,20421
2020-02-08,15861
2020-02-09,12428
2020-02-10,17796
2020-02-11,18495
2020-02-12,18872
2020-02-13,19551
2020-02-14,21436
2020-02-15,15098
2020-02-16,13190
2020-02-17,18388
2020-02-18,19233
2020-02-19,18888
2020-02-20,20097
2020-02-21,19696
2020-02-22,16858
2020-02-23,15220
2020-02-24,17892
2020-02-25,18974
2020-02-26,19044
2020-02-27,19817
2020-02-28,20819
2020-02-29,11100
2020-03-01,15336
2020-03-02,16860
2020-03-03,19532
2020-03-04,19588
2020-03-05,18953
2020-03-06,20901
2020-03-07,17164
2020-03-08,15154
2020-03-09,17932
2020-03-10,18928
2020-03-11,19174
2020-03-12,18587
2020-03-13,17936
2020-03-14,12522
2020-03-15,9923
2020-03-16,13431
2020-03-17,7053
2020-03-18,13556
2020-03-19,14133
2020-03-20,14795
2020-03-21,9887
2020-03-22,8846
2020-03-23,12601
2020-03-24,13184
2020-03-25,12880
2020-03-26,12712
2020-03-27,13790
2020-03-28,6107
2020-03-29,3974
2020-03-30,8702
2020-03-31,8355
2020-04-01,8367
2020-04-02,8740
2020-04-03,9068
2020-04-04,5994
2020-04-05,4581
2020-04-06,8344
2020-04-07,8892
2020-04-08,8840
2020-04-09,8949
2020-04-10,8095
2020-04-11,5669
2020-04-12,3404
2020-04-13,4230
2020-04-14,8953
2020-04-15,9191
2020-04-16,9537
2020-04-17,10002
2020-04-18,6218
2020-04-19,4702
2020-04-20,9267
2020-04-21,9516
2020-04-22,9972
2020-04-23,10202
2020-04-24,10742
2020-04-25,6984
2020-04-26,5042
2020-04-27,9672
2020-04-28,9857
2020-04-29,9981
2020-04-30,10286
2020-05-01,10564
2020-05-02,6800
2020-05-03,4878
2020-05-04,5586
2020-05-05,10832
2020-05-06,11302
2020-05-07,11725
2020-05-08,12061
2020-05-09,8026
2020-05-10,6403
2020-05-11,11203
2020-05-12,11759
2020-05-13,12017
2020-05-14,12259
2020-05-15,12862
2020-05-16,8774
2020-05-17,6726
2020-05-18,12699
2020-05-19,13329
2020-05-20,13652
2020-05-21,13946
2020-05-22,13961
2020-05-23,10333
2020-05-24,8169
2020-05-25,13515
2020-05-26,14258
2020-05-27,14670
2020-05-28,14802
