,count
2020-01-01,20296
2020-01-02,33374
2020-01-03,35834
2020-01-04,29466
2020-01-05,24947
2020-01-06,33635
2020-01-07,34486
2020-01-08,35673
2020-01-09,36456
2020-01-10,40344
2020-01-11,29209
2020-01-12,27325
2020-01-13,32311
2020-01-14,36866
2020-01-15,37786
2020-01-16,38379
2020-01-17,41950
2020-01-18,30017
2020-01-19,27874
2020-01-20,36084
2020-01-21,36541
2020-01-22,38188
2020-01-23,38154
2020-01-24,43076
2020-01-25,32095
2020-01-26,29684
2020-01-27,36171
2020-01-28,35896
2020-01-29,37315
2020-01-30,38931
2020-01-31,43262
2020-02-01,30890
2020-02-02,29411
2020-02-03,37221
2020-02-04,37105
2020-02-05,37952
2020-02-06,39808
2020-02-07,43620
2020-02-08,30640
2020-02-09,25090
2020-02-10,35914
2020-02-11,35127
2020-02-12,37314
2020-02-13,39478
2020-02-14,43637
2020-02-15,28955
2020-02-16,25541
2020-02-17,37982
2020-02-18,38377
2020-02-19,39173
2020-02-20,41429
2020-02-21,43444
2020-02-22,32394
2020-02-23,30635
2020-02-24,37293
2020-02-25,37172
2020-02-26,38583
2020-02-27,39866
2020-02-28,44157
2020-02-29,24859
2020-03-01,30134
2020-03-02,37667
2020-03-03,38851
2020-03-04,39913
2020-03-05,40351
2020-03-06,44908
2020-03-07,32028
2020-03-08,29633
2020-03-09,37404
2020-03-10,37447
2020-03-11,37784
2020-03-12,38644
2020-03-13,34993
2020-03-14,23096
2020-03-15,17757
2020-03-16,24611
2020-03-17,13058
2020-03-18,23773
2020-03-19,23562
2020-03-20,24840
2020-03-21,16274
2020-03-22,13456
2020-03-23,21273
2020-03-24,21498
2020-03-25,19497
2020-03-26,19985
2020-03-27,21748
2020-03-28,9014
2020-03-29,4916
2020-03-30,12071
2020-03-31,11300
2020-04-01,11340
2020-04-02,11843
2020-04-03,12503
2020-04-04,7593
2020-04-05,5166
2020-04-06,11926
2020-04-07,12409
2020-04-08,12863
2020-04-09,12615
2020-04-10,10742
2020-04-11,7105
2020-04-12,3465
2020-04-13,5460
2020-04-14,12317
2020-04-15,13090
2020-04-16,13417
2020-04-17,13992
2020-04-18,8223
2020-04-19,5494
2020-04-20,12893
2020-04-21,13378
2020-04-22,13677
2020-04-23,13993
2020-04-24,14376
2020-04-25,8734
2020-04-26,5737
2020-04-27,13800
2020-04-28,13938
2020-04-29,14180
2020-04-30,14925
2020-05-01,14885
2020-05-02,8926
2020-05-03,5641
2020-05-04,7210
2020-05-05,15777
2020-05-06,15700
2020-05-07,16324
2020-05-08,17006
2020-05-09,10484
2020-05-10,7469
2020-05-11,15613
2020-05-12,15950
2020-05-13,16719
2020-05-14,16955
2020-05-15,17892
2020-05-16,11599
2020-05-17,8364
2020-05-18,20334
2020-05-19,20843
2020-05-20,21369
2020-05-21,21902
2020-05-22,22144
2020-05-23,15494
2020-05-24,12047
2020-05-25,21639
2020-05-26,22038
2020-05-27,23182
2020-05-28,23683
2020-05-29,24544
2020-05-30,16831
2020-05-31,11822
2020-06-01,13763
2020-06-02,23976
2020-06-03,23680
2020-06-04,24586
2020-06-05,25808
2020-06-06,17844
2020-06-07,14050
2020-06-08,24655
2020-06-09,24918
2020-06-10,26362
2020-06-11,27116
2020-06-12,28521
2020-06-13,20860
2020-06-14,16692
2020-06-15,26121
2020-06-16,26600
2020-06-17,26833
2020-06-18,11555
2020-06-19,12233
2020-06-20,14080
2020-06-21,18955
2020-06-22,27023
2020-06-23,27333
2020-06-24,28820
2020-06-25,29362
2020-06-26,32174
2020-06-27,24699
2020-06-28,19866
2020-06-29,30003
2020-06-30,30767
2020-07-01,31920
2020-07-02,32626
2020-07-03,36078
2020-07-04,28586
2020-07-05,25111
2020-07-06,31339
2020-07-07,31064
2020-07-08,32006
2020-07-09,33365
2020-07-10,37493
2020-07-11,30120
2020-07-12,27443
2020-07-13,32424
2020-07-14,31623
2020-07-15,32962
2020-07-16,33900
2020-07-17,38588
2020-07-18,31048
2020-07-19,28407
2020-07-20,34272
2020-07-21,33309
2020-07-22,34041
2020-07-23,34843
2020-07-24,39355
2020-07-25,31540
2020-07-26,28062
2020-07-27,33715
2020-07-28,34305
2020-07-29,35026
2020-07-30,36295
2020-07-31,41605
2020-08-01,34122
2020-08-02,26594
2020-08-03,31704
2020-08-04,34881
2020-08-05,34465
2020-08-06,35796
2020-08-07,40380
2020-08-08,30866
2020-08-09,26956
2020-08-10,32865
2020-08-11,32638
2020-08-12,34197
2020-08-13,34558
2020-08-14,39091
2020-08-15,31387
2020-08-16,27573
2020-08-17,33329
2020-08-18,33464
2020-08-19,34025
2020-08-20,32718
2020-08-21,38785
2020-08-22,31009
2020-08-23,27935
2020-08-24,33971
2020-08-25,31105
2020-08-26,34602
2020-08-27,34685
2020-08-28,39327
2020-08-29,31566
2020-08-30,27821
2020-08-31,33381
2020-09-01,32565
2020-09-02,32679
2020-09-03,34406
2020-09-04,39871
2020-09-05,29991
2020-09-06,27628
2020-09-07,33350
2020-09-08,32827
2020-09-09,33822
2020-09-10,35015
2020-09-11,40282
2020-09-12,30028
2020-09-13,28436
2020-09-14,33709
