,count
2020-01-01,1131
2020-01-02,2166
2020-01-03,2366
2020-01-04,2021
2020-01-05,1491
2020-01-06,2287
2020-01-07,2313
2020-01-08,2453
2020-01-09,2475
2020-01-10,2691
2020-01-11,2174
2020-01-12,1500
2020-01-13,1906
2020-01-14,2482
2020-01-15,2363
2020-01-16,2457
2020-01-17,2641
2020-01-18,2148
2020-01-19,1632
2020-01-20,2307
2020-01-21,2550
2020-01-22,2488
2020-01-23,2518
2020-01-24,2729
2020-01-25,2258
2020-01-26,1692
2020-01-27,2167
2020-01-28,2182
2020-01-29,2665
2020-01-30,2546
2020-01-31,2691
2020-02-01,2116
2020-02-02,1519
2020-02-03,2185
2020-02-04,2509
2020-02-05,2522
2020-02-06,2548
2020-02-07,2734
2020-02-08,1918
2020-02-09,1391
2020-02-10,2228
2020-02-11,2335
2020-02-12,2396
2020-02-13,2838
2020-02-14,2825
2020-02-15,1938
2020-02-16,1371
2020-02-17,2267
2020-02-18,2367
2020-02-19,2466
2020-02-20,2580
2020-02-21,2709
2020-02-22,2267
2020-02-23,1642
2020-02-24,2774
2020-02-25,2686
2020-02-26,2576
2020-02-27,2702
2020-02-28,2816
2020-02-29,1722
2020-03-01,1600
2020-03-02,2336
2020-03-03,2478
2020-03-04,2616
2020-03-05,2604
2020-03-06,2738
2020-03-07,2118
2020-03-08,1598
2020-03-09,2318
2020-03-10,2516
2020-03-11,2431
2020-03-12,2669
2020-03-13,2418
2020-03-14,1775
2020-03-15,1157
2020-03-16,1922
2020-03-17,1005
2020-03-18,1924
2020-03-19,1933
2020-03-20,2039
2020-03-21,1484
2020-03-22,1122
2020-03-23,1668
2020-03-24,1712
2020-03-25,1642
2020-03-26,1693
2020-03-27,1887
2020-03-28,1065
2020-03-29,603
2020-03-30,1190
2020-03-31,1235
2020-04-01,1177
2020-04-02,1286
2020-04-03,1367
2020-04-04,961
2020-04-05,653
2020-04-06,1204
2020-04-07,1327
2020-04-08,1325
2020-04-09,1400
2020-04-10,1139
2020-04-11,910
2020-04-12,505
2020-04-13,640
2020-04-14,1322
2020-04-15,1280
2020-04-16,1257
2020-04-17,1486
2020-04-18,1041
2020-04-19,692
2020-04-20,1231
2020-04-21,1359
2020-04-22,1300
2020-04-23,1383
2020-04-24,1490
2020-04-25,1063
2020-04-26,703
2020-04-27,1332
2020-04-28,1371
2020-04-29,1326
2020-04-30,1521
2020-05-01,1560
2020-05-02,1092
2020-05-03,705
2020-05-04,759
2020-05-05,1556
2020-05-06,1591
2020-05-07,1548
2020-05-08,1617
2020-05-09,1252
2020-05-10,866
2020-05-11,1519
2020-05-12,1547
2020-05-13,1610
2020-05-14,1572
2020-05-15,1759
2020-05-16,1306
2020-05-17,961
2020-05-18,1735
2020-05-19,1749
2020-05-20,1846
2020-05-21,1822
2020-05-22,1804
2020-05-23,1399
2020-05-24,1071
2020-05-25,1751
2020-05-26,1873
2020-05-27,1864
2020-05-28,1864
2020-05-29,2035
2020-05-30,1580
2020-05-31,1015
2020-06-01,1053
2020-06-02,1919
2020-06-03,1976
2020-06-04,1994
2020-06-05,2193
2020-06-06,1523
2020-06-07,1134
2020-06-08,2068
2020-06-09,1991
2020-06-10,2145
2020-06-11,2208
2020-06-12,2165
2020-06-13,1849
2020-06-14,1242
2020-06-15,2021
2020-06-16,2162
2020-06-17,2187
2020-06-18,2075
2020-06-19,2285
2020-06-20,1882
2020-06-21,1386
2020-06-22,1940
2020-06-23,2207
2020-06-24,2274
2020-06-25,2119
2020-06-26,2322
2020-06-27,1883
2020-06-28,1242
2020-06-29,2145
2020-06-30,2214
2020-07-01,2284
2020-07-02,2315
2020-07-03,2428
2020-07-04,2210
2020-07-05,1454
2020-07-06,2256
2020-07-07,2394
2020-07-08,2370
2020-07-09,2435
2020-07-10,2563
2020-07-11,2201
2020-07-12,1475
2020-07-13,2228
2020-07-14,2365
2020-07-15,2512
2020-07-16,2551
2020-07-17,2655
2020-07-18,2362
2020-07-19,1662
2020-07-20,2258
2020-07-21,2375
2020-07-22,2440
2020-07-23,2424
2020-07-24,2605
2020-07-25,2206
2020-07-26,1575
2020-07-27,2266
2020-07-28,2386
2020-07-29,2506
2020-07-30,2558
2020-07-31,2607
2020-08-01,2067
2020-08-02,1534
2020-08-03,1638
2020-08-04,2349
2020-08-05,2406
2020-08-06,2490
2020-08-07,2473
2020-08-08,2277
2020-08-09,1606
2020-08-10,2267
2020-08-11,2400
2020-08-12,2366
2020-08-13,2556
2020-08-14,2707
2020-08-15,2219
2020-08-16,1693
2020-08-17,2279
2020-08-18,2488
2020-08-19,2367
2020-08-20,2540
2020-08-21,2669
2020-08-22,2131
2020-08-23,1492
2020-08-24,2329
2020-08-25,2410
2020-08-26,2446
2020-08-27,2380
2020-08-28,2606
2020-08-29,2226
2020-08-30,1788
2020-08-31,2388
2020-09-01,2342
2020-09-02,2354
2020-09-03,2580
2020-09-04,2630
2020-09-05,2192
2020-09-06,1671
2020-09-07,2411
2020-09-08,2422
2020-09-09,2481
2020-09-10,2518
2020-09-11,2714
2020-09-12,2261
2020-09-13,1537
2020-09-14,2292
2020-09-15,2547
2020-09-16,2393
2020-09-17,2462
2020-09-18,2717
2020-09-19,2057
2020-09-20,1507
2020-09-21,2415
2020-09-22,2370
2020-09-23,2503
2020-09-24,2547
2020-09-25,2599
2020-09-26,2212
2020-09-27,1570
2020-09-28,2426
2020-09-29,2483
2020-09-30,2463
2020-10-01,2398
2020-10-02,2682
2020-10-03,2149
2020-10-04,1425
2020-10-05,2359
2020-10-06,2479
2020-10-07,2204
2020-10-08,2312
2020-10-09,2438
2020-10-10,1901
2020-10-11,1218
2020-10-12,2118
2020-10-13,2211
2020-10-14,2259
2020-10-15,2358
2020-10-16,2497
2020-10-17,1964
2020-10-18,1252
2020-10-19,2301
2020-10-20,2552
2020-10-21,2740
2020-10-22,2070
2020-10-23,2150
2020-10-24,1498
2020-10-25,866
2020-10-26,1033
2020-10-27,1931
2020-10-28,1925
2020-10-29,2011
2020-10-30,2163
2020-10-31,1428
2020-11-01,951
2020-11-02,1977
2020-11-03,1958
2020-11-04,2141
2020-11-05,2247
2020-11-06,2153
2020-11-07,1718
2020-11-08,1045
2020-11-09,2023
2020-11-10,2052
2020-11-11,2105
2020-11-12,2133
2020-11-13,2382
2020-11-14,1722
2020-11-15,1091
2020-11-16,2026
2020-11-17,2158
2020-11-18,2154
2020-11-19,2135
2020-11-20,2339
2020-11-21,1708
2020-11-22,1140
2020-11-23,1940
2020-11-24,2124
2020-11-25,2127
2020-11-26,2240
2020-11-27,2405
2020-11-28,1726
2020-11-29,1236
2020-11-30,2033
