,count
2020-01-01,5495
2020-01-02,9261
2020-01-03,10352
2020-01-04,7826
2020-01-05,6988
2020-01-06,9690
2020-01-07,10149
2020-01-08,10302
2020-01-09,10639
2020-01-10,10749
2020-01-11,8565
2020-01-12,8285
2020-01-13,9047
2020-01-14,10976
2020-01-15,11214
2020-01-16,10919
2020-01-17,11312
2020-01-18,9065
2020-01-19,7397
2020-01-20,10154
2020-01-21,10675
2020-01-22,10521
2020-01-23,10655
2020-01-24,11453
2020-01-25,9211
2020-01-26,8605
2020-01-27,10637
2020-01-28,10219
2020-01-29,10714
2020-01-30,10822
2020-01-31,11272
2020-02-01,8856
2020-02-02,7926
2020-02-03,10102
2020-02-04,10546
2020-02-05,10662
2020-02-06,10858
2020-02-07,11273
2020-02-08,8005
2020-02-09,6731
2020-02-10,10383
2020-02-11,10442
2020-02-12,10619
2020-02-13,10844
2020-02-14,11646
2020-02-15,7929
2020-02-16,7193
2020-02-17,10529
2020-02-18,10783
2020-02-19,10824
2020-02-20,11036
2020-02-21,10900
2020-02-22,8814
2020-02-23,8356
2020-02-24,10319
2020-02-25,10702
2020-02-26,10632
2020-02-27,11034
2020-02-28,11673
2020-02-29,5778
2020-03-01,8287
2020-03-02,9342
2020-03-03,10997
2020-03-04,10840
2020-03-05,10614
2020-03-06,11532
2020-03-07,9051
2020-03-08,8092
2020-03-09,10005
2020-03-10,10452
2020-03-11,10402
2020-03-12,10315
2020-03-13,9732
2020-03-14,6477
2020-03-15,5392
2020-03-16,7309
2020-03-17,3712
2020-03-18,7591
2020-03-19,7853
2020-03-20,8113
2020-03-21,5162
2020-03-22,4718
2020-03-23,7061
2020-03-24,7341
2020-03-25,7179
2020-03-26,6840
2020-03-27,7695
2020-03-28,2966
2020-03-29,1973
2020-03-30,4703
2020-03-31,4521
2020-04-01,4531
2020-04-02,4663
2020-04-03,4815
2020-04-04,2847
2020-04-05,2177
2020-04-06,4560
2020-04-07,4865
2020-04-08,4833
2020-04-09,4825
2020-04-10,4156
2020-04-11,2604
2020-04-12,1509
2020-04-13,2049
2020-04-14,4726
2020-04-15,4900
2020-04-16,4914
2020-04-17,5197
2020-04-18,2925
2020-04-19,2259
2020-04-20,4920
2020-04-21,5045
2020-04-22,5392
2020-04-23,5394
2020-04-24,5483
2020-04-25,3223
2020-04-26,2467
2020-04-27,5108
2020-04-28,5269
2020-04-29,5381
2020-04-30,5475
2020-05-01,5404
2020-05-02,3167
2020-05-03,2274
2020-05-04,2731
2020-05-05,5695
2020-05-06,5861
2020-05-07,6030
2020-05-08,6089
2020-05-09,3730
2020-05-10,2908
2020-05-11,5690
2020-05-12,6002
2020-05-13,6123
2020-05-14,6374
2020-05-15,6545
2020-05-16,4228
2020-05-17,3326
2020-05-18,6829
2020-05-19,7067
2020-05-20,7319
2020-05-21,7472
2020-05-22,7369
2020-05-23,5086
2020-05-24,4046
2020-05-25,7175
2020-05-26,7713
2020-05-27,7884
2020-05-28,8052
2020-05-29,7975
2020-05-30,5382
2020-05-31,4177
2020-06-01,4320
2020-06-02,7958
