,count
2020-01-01,13169
2020-01-02,18967
2020-01-03,20440
2020-01-04,16229
2020-01-05,14286
2020-01-06,18078
2020-01-07,18947
2020-01-08,19675
2020-01-09,20068
2020-01-10,22260
2020-01-11,15808
2020-01-12,16476
2020-01-13,17002
2020-01-14,9097
2020-01-15,20589
2020-01-16,21602
2020-01-17,23669
2020-01-18,16173
2020-01-19,17300
2020-01-20,20455
2020-01-21,20739
2020-01-22,21394
2020-01-23,22537
2020-01-24,24855
2020-01-25,18052
2020-01-26,18584
2020-01-27,17891
2020-01-28,20372
2020-01-29,21129
2020-01-30,21926
2020-01-31,24349
2020-02-01,17082
2020-02-02,18999
2020-02-03,20549
2020-02-04,20672
2020-02-05,21140
2020-02-06,22395
2020-02-07,24494
2020-02-08,15260
2020-02-09,14797
2020-02-10,19694
2020-02-11,19290
2020-02-12,20992
2020-02-13,21994
2020-02-14,24818
2020-02-15,15635
2020-02-16,14754
2020-02-17,21272
2020-02-18,21804
2020-02-19,22742
2020-02-20,24169
2020-02-21,25169
2020-02-22,17543
2020-02-23,18610
2020-02-24,21187
2020-02-25,21167
2020-02-26,21476
2020-02-27,22487
2020-02-28,24919
2020-02-29,10404
2020-03-01,17316
2020-03-02,20969
2020-03-03,21798
2020-03-04,22362
2020-03-05,22392
2020-03-06,25745
2020-03-07,17617
2020-03-08,18571
2020-03-09,20570
2020-03-10,20863
2020-03-11,20763
2020-03-12,21320
2020-03-13,20307
2020-03-14,11812
2020-03-15,9944
2020-03-16,13516
2020-03-17,7134
2020-03-18,13312
2020-03-19,13090
2020-03-20,13899
2020-03-21,7902
2020-03-22,7150
2020-03-23,11608
2020-03-24,11686
2020-03-25,11187
2020-03-26,11122
2020-03-27,12016
2020-03-28,4262
2020-03-29,2448
2020-03-30,6812
2020-03-31,6338
2020-04-01,6445
2020-04-02,6495
2020-04-03,6696
2020-04-04,3176
2020-04-05,2454
2020-04-06,6480
2020-04-07,6599
2020-04-08,6668
2020-04-09,6580
2020-04-10,5230
2020-04-11,2582
2020-04-12,1486
2020-04-13,2312
2020-04-14,6456
2020-04-15,6597
2020-04-16,6879
2020-04-17,6995
2020-04-18,3119
2020-04-19,2258
2020-04-20,6670
2020-04-21,6919
2020-04-22,7163
2020-04-23,7355
2020-04-24,7325
2020-04-25,3272
2020-04-26,2435
2020-04-27,7165
2020-04-28,7370
2020-04-29,7399
2020-04-30,7587
2020-05-01,7371
2020-05-02,3182
2020-05-03,2140
2020-05-04,2890
2020-05-05,8025
2020-05-06,8411
2020-05-07,8559
2020-05-08,8518
2020-05-09,4002
2020-05-10,3298
2020-05-11,7981
2020-05-12,8327
2020-05-13,8632
2020-05-14,8875
2020-05-15,9033
2020-05-16,4854
2020-05-17,3993
2020-05-18,9831
2020-05-19,10180
2020-05-20,10647
2020-05-21,10941
2020-05-22,10485
2020-05-23,6050
2020-05-24,5305
2020-05-25,10842
2020-05-26,11132
2020-05-27,11717
2020-05-28,11918
2020-05-29,11868
2020-05-30,6482
2020-05-31,4874
2020-06-01,5949
2020-06-02,12019
2020-06-03,12141
2020-06-04,12471
2020-06-05,12916
2020-06-06,7449
2020-06-07,6344
2020-06-08,12883
2020-06-09,13065
2020-06-10,13486
2020-06-11,13992
2020-06-12,14589
