,count
2020-01-01,6057
2020-01-02,9915
2020-01-03,10509
2020-01-04,9004
2020-01-05,7549
2020-01-06,8724
2020-01-07,9873
2020-01-08,9832
2020-01-09,9912
2020-01-10,10592
2020-01-11,8434
2020-01-12,7454
2020-01-13,8044
2020-01-14,9715
2020-01-15,10060
2020-01-16,9923
2020-01-17,11149
2020-01-18,9296
2020-01-19,8146
2020-01-20,9619
2020-01-21,10461
2020-01-22,10087
2020-01-23,10042
2020-01-24,11492
2020-01-25,8747
2020-01-26,7945
2020-01-27,9864
2020-01-28,9330
2020-01-29,10323
2020-01-30,10355
2020-01-31,11559
2020-02-01,10040
2020-02-02,8269
2020-02-03,9587
2020-02-04,10123
2020-02-05,10408
2020-02-06,10343
2020-02-07,11456
2020-02-08,8236
2020-02-09,6246
2020-02-10,8942
2020-02-11,9234
2020-02-12,9813
2020-02-13,10407
2020-02-14,11787
2020-02-15,7915
2020-02-16,7123
2020-02-17,9899
2020-02-18,10244
2020-02-19,10849
2020-02-20,11488
2020-02-21,11853
2020-02-22,9148
2020-02-23,8414
2020-02-24,9864
2020-02-25,9485
2020-02-26,10394
2020-02-27,10937
2020-02-28,11569
2020-02-29,6839
2020-03-01,8277
2020-03-02,9649
2020-03-03,10253
2020-03-04,11238
2020-03-05,10607
2020-03-06,11659
2020-03-07,9007
2020-03-08,8418
2020-03-09,9916
2020-03-10,9879
2020-03-11,10299
2020-03-12,10487
2020-03-13,10074
2020-03-14,7386
2020-03-15,5966
2020-03-16,7733
2020-03-17,4512
2020-03-18,7336
2020-03-19,7374
2020-03-20,7721
2020-03-21,5587
2020-03-22,5526
2020-03-23,6280
2020-03-24,6503
2020-03-25,5955
2020-03-26,5956
2020-03-27,6751
2020-03-28,3068
2020-03-29,1664
2020-03-30,3439
2020-03-31,3421
2020-04-01,3423
2020-04-02,3439
2020-04-03,3900
2020-04-04,2637
2020-04-05,1764
2020-04-06,3524
2020-04-07,3840
2020-04-08,3576
2020-04-09,3594
2020-04-10,3079
2020-04-11,2437
2020-04-12,1148
