,count
2020-01-01,14405
2020-01-02,19546
2020-01-03,20865
2020-01-04,17669
2020-01-05,16745
2020-01-06,17998
2020-01-07,18403
2020-01-08,19574
2020-01-09,20196
2020-01-10,22551
2020-01-11,16412
2020-01-12,17066
2020-01-13,17845
2020-01-14,20232
2020-01-15,20810
2020-01-16,21420
2020-01-17,23758
2020-01-18,17581
2020-01-19,18627
2020-01-20,20391
2020-01-21,20579
2020-01-22,21218
2020-01-23,22062
2020-01-24,24820
2020-01-25,18358
2020-01-26,18833
2020-01-27,20326
2020-01-28,20592
2020-01-29,20909
2020-01-30,21836
2020-01-31,24734
2020-02-01,18579
2020-02-02,19805
2020-02-03,20564
2020-02-04,20824
2020-02-05,21356
2020-02-06,22661
2020-02-07,24682
2020-02-08,18315
2020-02-09,16124
2020-02-10,20458
2020-02-11,19784
2020-02-12,21482
2020-02-13,22151
2020-02-14,24674
2020-02-15,16037
2020-02-16,16838
2020-02-17,21885
2020-02-18,21965
2020-02-19,23129
2020-02-20,24420
2020-02-21,26034
2020-02-22,18568
2020-02-23,19736
2020-02-24,21088
2020-02-25,21101
2020-02-26,21593
2020-02-27,22522
2020-02-28,25274
2020-02-29,14620
2020-03-01,19904
2020-03-02,21338
2020-03-03,21806
2020-03-04,22126
2020-03-05,22813
2020-03-06,26039
2020-03-07,18588
2020-03-08,19819
2020-03-09,21496
2020-03-10,21176
2020-03-11,20700
2020-03-12,21202
2020-03-13,20252
2020-03-14,12355
2020-03-15,10260
2020-03-16,13884
2020-03-17,8014
2020-03-18,13664
2020-03-19,13207
2020-03-20,13920
2020-03-21,7939
2020-03-22,6898
2020-03-23,12052
2020-03-24,11760
2020-03-25,11199
2020-03-26,11123
2020-03-27,12770
2020-03-28,4415
2020-03-29,2461
2020-03-30,6597
2020-03-31,6205
2020-04-01,6279
2020-04-02,6087
2020-04-03,6336
2020-04-04,3153
2020-04-05,2370
2020-04-06,6244
2020-04-07,6323
2020-04-08,6560
2020-04-09,6320
2020-04-10,4938
2020-04-11,2420
2020-04-12,1316
2020-04-13,2512
2020-04-14,6295
2020-04-15,6554
2020-04-16,6760
2020-04-17,6787
2020-04-18,3116
2020-04-19,2252
2020-04-20,6369
2020-04-21,6622
2020-04-22,6851
2020-04-23,6877
2020-04-24,7033
2020-04-25,3373
2020-04-26,2347
2020-04-27,6775
2020-04-28,6942
2020-04-29,7125
2020-04-30,7247
2020-05-01,7201
2020-05-02,3207
2020-05-03,1969
2020-05-04,3014
2020-05-05,7951
2020-05-06,8152
2020-05-07,8185
2020-05-08,8395
2020-05-09,4102
2020-05-10,3217
2020-05-11,8098
2020-05-12,8252
2020-05-13,8833
2020-05-14,8596
2020-05-15,9135
2020-05-16,4776
2020-05-17,3801
2020-05-18,10254
2020-05-19,10412
2020-05-20,10952
2020-05-21,11087
2020-05-22,11333
2020-05-23,6094
2020-05-24,5058
2020-05-25,11365
2020-05-26,11382
2020-05-27,11988
2020-05-28,11966
2020-05-29,12301
2020-05-30,6496
2020-05-31,4706
2020-06-01,6094
2020-06-02,12378
2020-06-03,12454
2020-06-04,12762
2020-06-05,13372
2020-06-06,7322
2020-06-07,6493
2020-06-08,13250
2020-06-09,13245
2020-06-10,13708
2020-06-11,13983
2020-06-12,15088
2020-06-13,9333
2020-06-14,8388
2020-06-15,14144
2020-06-16,13998
2020-06-17,14674
2020-06-18,14961
